"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         770,      -4.695340408,      -3.604943124,      -3.799858233,      -2.644106483,      -9.191857816
          0,           0,         771,      -4.688326608,      -3.609143281,      -3.807658866,      -2.637187302,      -9.188011289
          0,           0,         772,      -4.681820157,      -3.613434847,       -3.81524434,      -2.630760728,      -9.184195243
          0,           0,         773,       -4.67587282,      -3.617781871,      -3.822507322,      -2.624877887,      -9.180466271
          0,           0,         774,      -4.670526562,      -3.622145979,      -3.829337765,        -2.6195803,      -9.176805471
          0,           0,         775,      -4.665815078,      -3.626486684,       -3.83562604,      -2.614901352,      -9.173188252
          0,           0,         776,      -4.661765156,      -3.630761808,      -3.841266715,        -2.6108676,      -9.169624227
          0,           0,         777,      -4.658397841,      -3.634928015,      -3.846162797,      -2.607499903,      -9.166133065
          0,           0,         778,      -4.655729427,      -3.638941469,      -3.850230165,      -2.604814378,      -9.162708418
          0,           0,         779,      -4.653772277,      -3.642758603,      -3.853401825,      -2.602823204,      -9.159343285
          0,           0,         780,      -4.652535492,       -3.64633699,      -3.855631545,      -2.601535268,      -9.156089705
          0,           0,         781,      -4.652025437,      -3.649636302,      -3.856896504,      -2.600956685,      -9.152942039
          0,           0,         782,      -4.652246145,      -3.652619305,      -3.857198617,      -2.601091196,      -9.149854991
          0,           0,         783,      -4.653199607,      -3.655252866,      -3.856564378,      -2.601940453,      -9.146892099
          0,           0,         784,      -4.654885956,      -3.657508918,      -3.855043249,      -2.603504205,      -9.144065251
          0,           0,         785,      -4.657303554,      -3.659365321,      -3.852704774,      -2.605780389,       -9.14136103
          0,           0,         786,      -4.660448979,      -3.660806582,      -3.849634783,      -2.608765131,      -9.138763633
          0,           0,         787,      -4.664316923,      -3.661824379,      -3.845931069,      -2.612452648,      -9.136252247
          0,           0,         788,      -4.668899985,      -3.662417855,      -3.841698974,       -2.61683507,      -9.133848833
          0,           0,         789,      -4.674188369,      -3.662593664,      -3.837047223,      -2.621902157,      -9.131557106
          0,           0,         790,      -4.680169463,       -3.66236577,      -3.832084274,      -2.627640915,      -9.129355449
          0,           0,         791,      -4.686827299,      -3.661754995,      -3.826915339,      -2.634035104,      -9.127240566
          0,           0,         792,      -4.694141884,       -3.66078838,       -3.82164013,      -2.641064627,      -9.125214277
          0,           0,         793,      -4.702088379,      -3.659498355,      -3.816351293,      -2.648704784,      -9.123266082
          0,           0,         794,      -4.710636129,      -3.657921819,      -3.811133472,        -2.6569254,      -9.121390007
          0,           0,         795,      -4.719747529,      -3.656099141,      -3.806062886,      -2.665689802,      -9.119550386
          0,           0,         796,       -4.72937672,      -3.654073157,      -3.801207307,      -2.674953671,      -9.117774199
          0,           0,         797,       -4.73946815,      -3.651888203,       -3.79662633,      -2.684663765,      -9.116051467
          0,           0,         798,      -4.749955011,      -3.649589199,      -3.792371835,      -2.694756556,      -9.114384633
          0,           0,         799,      -4.760757639,      -3.647220856,      -3.788488575,       -2.70515684,      -9.112767755
          0,           0,         800,      -4.771781964,      -3.644826974,      -3.785014815,       -2.71577642,       -9.11114589
          0,           0,         801,      -4.782918197,      -3.642449867,      -3.781982982,      -2.726512987,       -9.10953213
          0,           0,         802,      -4.794039958,      -3.640129907,      -3.779420297,      -2.737249411,      -9.107891266
          0,           0,         803,      -4.805004154,      -3.637905169,      -3.777349353,      -2.747853672,      -9.106229095
          0,           0,         804,      -4.815651956,       -3.63581119,      -3.775788652,      -2.758179732,      -9.104525169
          0,           0,         805,      -4.825811243,      -3.633880806,      -3.774753052,       -2.76806965,      -9.102751316
          0,           0,         806,      -4.835300852,      -3.632144066,      -3.774254171,      -2.777357207,      -9.100896829
          0,           0,         807,      -4.843936822,        -3.6306282,       -3.77430071,      -2.785873226,      -9.098954805
          0,           0,         808,      -4.851540574,      -3.629357632,        -3.7748987,      -2.793452532,      -9.096921196
          0,           0,         809,      -4.857948613,      -3.628354026,      -3.776051697,      -2.799942253,      -9.094791849
          0,           0,         810,      -4.863022896,       -3.62763635,      -3.777760892,      -2.805210801,      -9.092573567
          0,           0,         811,      -4.866660696,      -3.627220949,      -3.780025167,      -2.809156598,      -9.090277209
          0,           0,         812,      -4.868802562,      -3.627121622,      -3.782841083,      -2.811715422,      -9.087908298
          0,           0,         813,      -4.869437152,      -3.627349696,      -3.786202803,      -2.812865303,      -9.085469511
          0,           0,         814,      -4.868602096,      -3.627914089,      -3.790101946,      -2.812628195,       -9.08296851
          0,           0,         815,      -4.866380762,      -3.628821355,      -3.794527384,      -2.811068149,       -9.08040824
          0,           0,         816,      -4.862895459,       -3.63007572,      -3.799464963,      -2.808286286,      -9.077783077
          0,           0,         817,      -4.858298202,      -3.631679091,      -3.804897162,      -2.804413361,      -9.075090206
          0,           0,         818,      -4.852760382,      -3.633631044,      -3.810802689,      -2.799600997,      -9.072321314
          0,           0,         819,      -4.846462654,      -3.635928797,      -3.817156005,      -2.794012708,      -9.069466933
          0,           0,         820,      -4.839586037,      -3.638567149,        -3.8239268,      -2.787815632,      -9.066525886
          0,           0,         821,      -4.832304824,      -3.641538415,      -3.831079423,      -2.781173629,      -9.063500944
          0,           0,         822,        -4.8247815,      -3.644832315,      -3.838572267,       -2.77424203,      -9.060399526
          0,           0,         823,      -4.817163564,      -3.648435875,      -3.846357174,      -2.767164065,      -9.057228406
          0,           0,         824,      -4.809581974,      -3.652333285,      -3.854378865,      -2.760068796,      -9.053992187
          0,           0,         825,      -4.802150843,      -3.656505771,      -3.862574452,      -2.753070281,      -9.050696537
          0,           0,         826,      -4.794968021,      -3.660931452,      -3.870873105,      -2.746267662,      -9.047348091
          0,           0,         827,      -4.788116248,      -3.665585207,      -3.879195959,      -2.739745885,      -9.043955498
          0,           0,         828,      -4.781664607,      -3.670438558,      -3.887456337,       -2.73357681,      -9.040528274
          0,           0,         829,      -4.775670113,      -3.675459589,      -3.895560421,      -2.727820526,      -9.037076218
          0,           0,         830,      -4.770179278,      -3.680612904,      -3.903408433,      -2.722526715,      -9.033610666
          0,           0,         831,      -4.765229599,      -3.685859652,      -3.910896476,      -2.717736003,      -9.030143063
          0,           0,         832,      -4.760850898,      -3.691157648,      -3.917918975,      -2.713481201,      -9.026683248
          0,           0,         833,      -4.757066512,      -3.696461589,      -3.924371831,      -2.709788436,      -9.023241012
          0,           0,         834,      -4.753894311,      -3.701723405,      -3.930156092,      -2.706678137,      -9.019824363
          0,           0,         835,      -4.751347562,      -3.706892753,      -3.935182017,      -2.704165886,       -9.01644113
          0,           0,         836,      -4.749435643,      -3.711917676,      -3.939373198,      -2.702263124,       -9.01309853
          0,           0,         837,      -4.748164619,       -3.71674543,      -3.942670459,      -2.700977744,      -9.009804026
          0,           0,         838,       -4.74753769,      -3.721323472,      -3.945035017,      -2.700314542,      -9.006562125
          0,           0,         839,      -4.747555532,      -3.725600601,      -3.946450695,      -2.700275582,      -9.003377256
          0,           0,         840,      -4.748216536,      -3.729528211,      -3.946924871,      -2.700860448,      -9.000253156
          0,           0,         841,      -4.749516952,      -3.733061614,      -3.946488004,      -2.702066413,       -8.99719242
          0,           0,         842,      -4.751450949,      -3.736161368,      -3.945191875,      -2.703888516,      -8.994197274
          0,           0,         843,      -4.754010596,       -3.73879454,      -3.943106696,      -2.706319563,       -8.99126979
          0,           0,         844,      -4.757185758,      -3.740935816,      -3.940317436,      -2.709350051,      -8.988410128
          0,           0,         845,      -4.760963929,      -3.742568398,      -3.936919734,       -2.71296802,      -8.985617046
          0,           0,         846,      -4.765329979,      -3.743684609,      -3.933015767,      -2.717158829,      -8.982889538
          0,           0,         847,      -4.770265836,      -3.744286163,      -3.928710408,      -2.721904865,      -8.980225377
          0,           0,         848,      -4.775750088,      -3.744384094,      -3.924107869,      -2.727185176,      -8.977621553
          0,           0,         849,      -4.781757519,      -3.743998328,      -3.919308978,      -2.732975047,      -8.975074969
          0,           0,         850,      -4.788258574,       -3.74315694,      -3.914409128,        -2.7392455,      -8.972580738
          0,           0,         851,      -4.795218762,      -3.741895159,      -3.909496855,      -2.745962749,      -8.970133819
          0,           0,         852,      -4.802598012,      -3.740254177,      -3.904652997,      -2.753087609,      -8.967729922
          0,           0,         853,      -4.810350001,      -3.738279851,      -3.899950315,      -2.760574878,      -8.965361844
          0,           0,         854,      -4.818421482,      -3.736021369,      -3.895453471,      -2.768372734,      -8.963024159
          0,           0,         855,      -4.826751655,      -3.733529957,      -3.891219285,      -2.776422169,      -8.960710922
          0,           0,         856,      -4.835271645,      -3.730857663,      -3.887297163,      -2.784656533,      -8.958415135
          0,           0,         857,      -4.843904153,      -3.728056292,      -3.883729639,      -2.793001246,      -8.956131764
          0,           0,         858,      -4.852563381,      -3.725176482,      -3.880552963,      -2.801373764,      -8.953853805
          0,           0,         859,      -4.861155337,      -3.722266955,      -3.877797697,      -2.809683902,      -8.951575155
          0,           0,         860,      -4.869578635,      -3.719373938,      -3.875489308,      -2.817834617,      -8.949289316
          0,           0,         861,      -4.877725893,      -3.716540734,      -3.873648696,      -2.825723337,      -8.946992504
          0,           0,         862,       -4.88548584,      -3.713807432,       -3.87229268,      -2.833243932,      -8.944681436
          0,           0,         863,       -4.89274614,      -3.711210739,      -3.871434427,      -2.840289344,      -8.942351066
          0,           0,         864,      -4.899396928,      -3.708783911,      -3.871083812,      -2.846754847,      -8.940000483
          0,           0,         865,       -4.90533491,      -3.706556756,      -3.871247719,      -2.852541827,      -8.937627889
          0,           0,         866,      -4.910467794,      -3.704555696,      -3.871930268,       -2.85756186,      -8.935230844
          0,           0,         867,      -4.914718705,      -3.702803871,      -3.873132992,      -2.861740787,      -8.932808611
          0,           0,         868,      -4.918030185,      -3.701321263,       -3.87485494,      -2.865022416,      -8.930362723
          0,           0,         869,      -4.920367335,      -3.700124837,      -3.877092728,      -2.867371486,      -8.927894371
          0,           0,         870,      -4.921719747,      -3.699228682,      -3.879840534,      -2.868775541,      -8.925402183
          0,           0,         871,      -4.922101989,      -3.698644146,      -3.883090028,       -2.86924551,      -8.922871754
          0,           0,         872,      -4.921552568,      -3.698379963,      -3.886830257,      -2.868814907,      -8.920306018
          0,           0,         873,       -4.92013151,       -3.69844236,      -3.891047468,      -2.867537756,      -8.917697992
          0,           0,         874,      -4.917916848,      -3.698835144,      -3.895724886,      -2.865485478,      -8.915051705
          0,           0,         875,      -4.915000409,      -3.699559773,      -3.900842435,      -2.862743085,      -8.912365911
          0,           0,         876,      -4.911483316,      -3.700615402,      -3.906376424,      -2.859405064,      -8.909646392
          0,           0,         877,      -4.907471628,      -3.701998908,      -3.912299186,      -2.855571302,      -8.906901688
          0,           0,         878,      -4.903072391,      -3.703704891,      -3.918578692,      -2.851343359,      -8.904130841
          0,           0,         879,      -4.898390323,      -3.705725655,      -3.925178155,      -2.846821266,      -8.901323236
          0,           0,         880,      -4.893525224,      -3.708051172,      -3.932055626,      -2.842100974,      -8.898477037
          0,           0,         881,      -4.888570102,      -3.710669025,      -3.939163633,      -2.837272463,      -8.895599782
          0,           0,         882,      -4.883609975,      -3.713564347,       -3.94644888,      -2.832418474,      -8.892704568
          0,           0,         883,      -4.878721239,      -3.716719742,      -3.953852048,      -2.827613784,       -8.88979927
          0,           0,         884,      -4.873971488,      -3.720115208,      -3.961307767,      -2.822924924,      -8.886888001
          0,           0,         885,      -4.869419672,      -3.723728066,      -3.968744787,      -2.818410233,       -8.88398114
          0,           0,         886,      -4.865116498,      -3.727532901,      -3.976086445,      -2.814120164,       -8.88108604
          0,           0,         887,      -4.861104981,      -3.731501526,       -3.98325147,      -2.810097744,      -8.878197736
          0,           0,         888,      -4.857421065,      -3.735602973,      -3.990155155,      -2.806379136,      -8.875330624
          0,           0,         889,      -4.854094293,      -3.739803546,      -3.996710997,      -2.802994239,       -8.87249194
          0,           0,         890,      -4.851148454,      -3.744066927,      -4.002832738,      -2.799967298,      -8.869676449
          0,           0,         891,      -4.848602203,      -3.748354358,      -4.008436802,      -2.797317487,      -8.866876114
          0,           0,         892,      -4.846469631,      -3.752624913,      -4.013445023,      -2.795059463,      -8.864091823
          0,           0,         893,      -4.844760784,      -3.756835876,      -4.017787525,      -2.793203864,      -8.861338192
          0,           0,         894,      -4.843482112,       -3.76094323,      -4.021405553,      -2.791757754,       -8.85863508
          0,           0,         895,      -4.842636862,      -3.764902265,      -4.024254029,      -2.790725019,      -8.855975777
          0,           0,         896,      -4.842225412,      -3.768668298,      -4.026303613,      -2.790106706,      -8.853370201
          0,           0,         897,      -4.842245551,      -3.772197508,       -4.02754205,      -2.789901305,      -8.850820084
          0,           0,         898,      -4.842692707,      -3.775447852,      -4.027974693,      -2.790104997,      -8.848330602
          0,           0,         899,      -4.843560122,      -3.778380043,      -4.027624115,      -2.790711849,      -8.845902186
          0,           0,         900,      -4.844838998,      -3.780958547,      -4.026528869,      -2.791713969,      -8.843536337
          0,           0,         901,      -4.846518592,       -3.78315256,      -4.024741526,      -2.793101632,      -8.841238736
          0,           0,         902,      -4.848586288,      -3.784936901,      -4.022326168,      -2.794863371,      -8.838999232
          0,           0,         903,       -4.85102763,      -3.786292788,      -4.019355587,      -2.796986038,      -8.836785527
          0,           0,         904,      -4.853826342,      -3.787208421,      -4.015908388,       -2.79945485,       -8.83460687
          0,           0,         905,      -4.856964314,      -3.787679366,       -4.01206623,      -2.802253407,      -8.832508862
          0,           0,         906,      -4.860421583,      -3.787708686,      -4.007911324,      -2.805363695,      -8.830477164
          0,           0,         907,      -4.864176294,       -3.78730683,      -4.003524326,      -2.808766083,      -8.828502675
          0,           0,         908,      -4.868204659,      -3.786491272,      -3.998982645,      -2.812439301,      -8.826565701
          0,           0,         909,      -4.872480911,      -3.785285943,      -3.994359183,      -2.816360425,      -8.824638836
          0,           0,         910,      -4.876977266,      -3.783720468,       -3.98972147,      -2.820504853,      -8.822711358
          0,           0,         911,      -4.881663894,      -3.781829287,      -3.985131164,      -2.824846294,      -8.820791136
          0,           0,         912,      -4.886508912,      -3.779650681,      -3.980643825,       -2.82935676,      -8.818888859
          0,           0,         913,      -4.891478403,      -3.777225779,      -3.976308925,      -2.834006585,      -8.817008019
          0,           0,         914,      -4.896536477,      -3.774597573,      -3.972170021,       -2.83876446,      -8.815148361
          0,           0,         915,      -4.901645371,      -3.771809999,      -3.968265052,      -2.843597501,      -8.813292835
          0,           0,         916,      -4.906765617,        -3.7689071,        -3.9646267,      -2.848471357,      -8.811432082
          0,           0,         917,      -4.911856267,      -3.765932293,      -3.961282788,      -2.853350361,      -8.809568832
          0,           0,         918,      -4.916875201,      -3.762927761,      -3.958256705,      -2.858197736,      -8.807685024
          0,           0,         919,      -4.921779514,      -3.759933956,      -3.955567811,      -2.862975855,      -8.805780954
          0,           0,         920,      -4.926525983,       -3.75698922,      -3.953231821,      -2.867646569,      -8.803848638
          0,           0,         921,      -4.931071623,      -3.754129508,      -3.951261165,      -2.872171587,      -8.801883101
          0,           0,         922,      -4.935374319,       -3.75138821,      -3.949665302,      -2.876512937,      -8.799882424
          0,           0,         923,      -4.939393521,      -3.748796046,       -3.94845101,      -2.880633466,      -8.797837134
          0,           0,         924,      -4.943090987,      -3.746381024,      -3.947622627,      -2.884497403,      -8.795747214
          0,           0,         925,      -4.946431544,      -3.744168457,      -3.947182253,       -2.88807095,       -8.79360774
          0,           0,         926,      -4.949383845,       -3.74218101,      -3.947129921,      -2.891322892,      -8.791416817
          0,           0,         927,      -4.951921083,      -3.740438778,      -3.947463725,      -2.894225208,      -8.789177231
          0,           0,         928,       -4.95402162,      -3.738959374,      -3.948179922,      -2.896753646,      -8.786889202
          0,           0,         929,      -4.955669512,      -3.737758033,      -3.949272993,       -2.89888825,        -8.7845524
          0,           0,         930,      -4.956854887,      -3.736847717,      -3.950735686,      -2.900613805,      -8.782166992
          0,           0,         931,      -4.957574162,      -3.736239204,      -3.952559022,      -2.901920183,      -8.779734486
          0,           0,         932,       -4.95783008,      -3.735941183,      -3.954732282,      -2.902802563,       -8.77725045
          0,           0,         933,      -4.957631572,      -3.735960333,      -3.957242973,      -2.903261526,      -8.774715573
          0,           0,         934,      -4.956993441,      -3.736301378,      -3.960076772,      -2.903302999,      -8.772132735
          0,           0,         935,      -4.955935903,      -3.736967141,      -3.963217456,      -2.902938079,      -8.769509436
          0,           0,         936,      -4.954483996,      -3.737958569,      -3.966646822,      -2.902182722,      -8.766850628
          0,           0,         937,      -4.952666905,      -3.739274746,      -3.970344594,      -2.901057321,      -8.764157756
          0,           0,         938,      -4.950517222,      -3.740912881,      -3.974288337,      -2.899586209,      -8.761434048
          0,           0,         939,      -4.948070194,      -3.742868288,      -3.978453365,      -2.897797084,      -8.758680782
          0,           0,         940,      -4.945362969,      -3.745134338,      -3.982812668,      -2.895720409,      -8.755897778
          0,           0,         941,      -4.942433892,      -3.747702398,      -3.987336857,        -2.8933888,      -8.753083972
          0,           0,         942,      -4.939321845,      -3.750561756,      -3.991994135,      -2.890836412,      -8.750241639
          0,           0,         943,      -4.936065672,      -3.753699538,      -3.996750319,      -2.888098375,      -8.747374534
          0,           0,         944,      -4.932703677,      -3.757100602,      -4.001568911,      -2.885210259,      -8.744488156
          0,           0,         945,      -4.929273211,      -3.760747439,      -4.006411234,      -2.882207605,      -8.741588332
          0,           0,         946,      -4.925810337,      -3.764620072,      -4.011236645,      -2.879125512,      -8.738681354
          0,           0,         947,      -4.922349579,      -3.768695954,      -4.016002853,      -2.875998291,      -8.735773993
          0,           0,         948,      -4.918923738,      -3.772949887,      -4.020666329,      -2.872859183,      -8.732873013
          0,           0,         949,      -4.915563767,      -3.777353963,      -4.025182805,      -2.869740135,      -8.729985281
          0,           0,         950,      -4.912298702,      -3.781877545,      -4.029507905,       -2.86667163,      -8.727117725
          0,           0,         951,      -4.909155634,       -3.78648729,      -4.033597871,       -2.86368257,      -8.724277008
          0,           0,         952,      -4.906159717,      -3.791147234,      -4.037410371,      -2.860800195,        -8.7214693
          0,           0,         953,      -4.903334197,      -3.795818956,      -4.040905376,      -2.858050043,      -8.718700511
          0,           0,         954,      -4.900700464,      -3.800461836,      -4.044046072,      -2.855455931,      -8.715975979
          0,           0,         955,      -4.898278111,       -3.80503341,      -4.046799768,      -2.853039965,      -8.713300644
          0,           0,         956,      -4.896085004,      -3.809489842,      -4.049138755,      -2.850822555,      -8.710678834
          0,           0,         957,      -4.894137345,       -3.81378652,      -4.051041067,       -2.84882245,      -8.708114412
          0,           0,         958,      -4.892449743,      -3.817878771,      -4.052491128,      -2.847056777,      -8.705610657
          0,           0,         959,      -4.891035273,      -3.821722679,      -4.053480182,      -2.845541073,      -8.703170122
          0,           0,         960,      -4.889905524,      -3.825276008,       -4.05400654,      -2.844289325,      -8.700795136
          0,           0,         961,      -4.889070648,      -3.828499181,      -4.054075606,         -2.843314,      -8.698487325
          0,           0,         962,      -4.888539385,      -3.831356291,      -4.053699668,      -2.842626071,      -8.696247533
          0,           0,         963,      -4.888319081,      -3.833816094,      -4.052897491,       -2.84223503,      -8.694076249
          0,           0,         964,       -4.88841569,      -3.835852928,      -4.051693719,      -2.842148889,      -8.691973311
          0,           0,         965,       -4.88883376,      -3.837447509,      -4.050118131,      -2.842374175,      -8.689937479
          0,           0,         966,      -4.889576405,      -3.838587558,      -4.048204797,      -2.842915898,      -8.687967528
          0,           0,         967,      -4.890645256,      -3.839268204,      -4.045991186,      -2.843777519,      -8.686062049
          0,           0,         968,      -4.892040392,      -3.839492154,       -4.04351725,      -2.844960885,      -8.684218462
          0,           0,         969,      -4.893760263,      -3.839269604,      -4.040824546,      -2.846466158,      -8.682434189
          0,           0,         970,      -4.895801582,      -3.838617901,      -4.037955423,      -2.848291721,      -8.680706699
          0,           0,         971,      -4.898159203,      -3.837560984,      -4.034952282,      -2.850434063,      -8.679032976
          0,           0,         972,      -4.900825982,      -3.836128633,      -4.031856942,      -2.852887648,      -8.677409551
          0,           0,         973,      -4.903792616,      -3.834355583,      -4.028710109,      -2.855644764,      -8.675830309
          0,           0,         974,       -4.90704747,      -3.832280544,      -4.025550964,      -2.858695357,      -8.674294252
          0,           0,         975,      -4.910576389,      -3.829945194,      -4.022416832,      -2.862026842,      -8.672794213
          0,           0,         976,      -4.914362495,      -3.827393176,      -4.019342965,       -2.86562391,      -8.671325353
          0,           0,         977,       -4.91838599,      -3.824669155,      -4.016362392,      -2.869468325,      -8.669883424
          0,           0,         978,      -4.922623953,      -3.821817961,      -4.013505839,      -2.873538715,      -8.668463449
          0,           0,         979,      -4.927050155,      -3.818883835,      -4.010801716,      -2.877810381,      -8.667060255
          0,           0,         980,        -4.9316349,      -3.815909797,       -4.00827614,      -2.882255114,      -8.665669252
          0,           0,         981,      -4.936344902,      -3.812937129,      -4.005952987,      -2.886841056,      -8.664285237
          0,           0,         982,      -4.941143227,      -3.810004977,      -4.003853972,      -2.891532604,      -8.662903631
          0,           0,         983,      -4.945989318,      -3.807150061,      -4.001998743,      -2.896290399,       -8.66151963
          0,           0,         984,      -4.950839111,      -3.804406478,      -4.000404985,      -2.901071395,      -8.660134001
          0,           0,         985,      -4.955645299,      -3.801805588,      -3.999088515,       -2.90582906,      -8.658739167
          0,           0,         986,      -4.960357732,      -3.799375958,      -3.998063384,      -2.910513723,       -8.65733328
          0,           0,         987,      -4.964923999,      -3.797143369,      -3.997341962,      -2.915073089,      -8.655910955
          0,           0,         988,      -4.969290198,      -3.795130851,      -3.996935018,      -2.919452937,      -8.654473725
          0,           0,         989,      -4.973401896,      -3.793358751,      -3.996851775,      -2.923598033,      -8.653012024
          0,           0,         990,      -4.977205277,      -3.791844814,      -3.997099967,      -2.927453222,      -8.651521608
          0,           0,         991,      -4.980648448,      -3.790604271,      -3.997685855,       -2.93096471,      -8.650004072
          0,           0,         992,      -4.983682865,       -3.78964993,      -3.998614241,      -2.934081488,      -8.648457429
          0,           0,         993,      -4.986264811,      -3.788992259,      -3.999888451,      -2.936756842,      -8.646881235
          0,           0,         994,      -4.988356856,      -3.788639463,      -4.001510301,      -2.938949869,      -8.645274531
          0,           0,         995,      -4.989929203,      -3.788597544,      -4.003480032,      -2.940626933,      -8.643644675
          0,           0,         996,      -4.990960838,      -3.788870344,       -4.00579623,      -2.941762935,      -8.641987417
          0,           0,         997,      -4.991440397,      -3.789459579,      -4.008455713,      -2.942342333,      -8.640307002
          0,           0,         998,       -4.99136667,      -3.790364843,      -4.011453392,      -2.942359821,      -8.638599256
          0,           0,         999,      -4.990748735,      -3.791583605,      -4.014782108,       -2.94182061,      -8.636869485
          0,           0,        1000,      -4.989605669,      -3.793111178,      -4.018432441,      -2.940740304,      -8.635120992
          0,           0,        1001,      -4.987965902,      -3.794940675,       -4.02239249,      -2.939144362,       -8.63335436
          0,           0,        1002,      -4.985866227,      -3.797062949,      -4.026647635,      -2.937067207,      -8.631568337
          0,           0,        1003,      -4.983350574,      -3.799466519,      -4.031180275,      -2.934551043,      -8.629756333
          0,           0,        1004,      -4.980468614,      -3.802137484,      -4.035969548,      -2.931644466,      -8.627927514
          0,           0,        1005,      -4.977274294,      -3.805059431,      -4.040991049,      -2.928400974,      -8.626093939
          0,           0,        1006,      -4.973824378,      -3.808213348,      -4.046216546,      -2.924877454,      -8.624262678
          0,           0,        1007,      -4.970177083,      -3.811577533,       -4.05161372,      -2.921132734,      -8.622439083
          0,           0,        1008,      -4.966390839,      -3.815127527,      -4.057145938,      -2.917226265,      -8.620629136
          0,           0,        1009,      -4.962523234,      -3.818836066,      -4.062772085,       -2.91321696,       -8.61883587
          0,           0,        1010,      -4.958630135,      -3.822673073,      -4.068446486,      -2.909162239,      -8.617062781
          0,           0,        1011,      -4.954765013,      -3.826605692,       -4.07411896,      -2.905117264,        -8.6153138
          0,           0,        1012,      -4.950978445,      -3.830598399,      -4.079735021,      -2.901134372,      -8.613589617
          0,           0,        1013,      -4.947317778,      -3.834613171,      -4.085236279,      -2.897262681,      -8.611886214
          0,           0,        1014,      -4.943826935,       -3.83860977,      -4.090561077,      -2.893547849,      -8.610209654
          0,           0,        1015,      -4.940546342,      -3.842546115,      -4.095645382,       -2.89003197,      -8.608559708
          0,           0,        1016,      -4.937512939,      -3.846378777,      -4.100423956,      -2.886753558,      -8.606927446
          0,           0,        1017,      -4.934760268,      -3.850063592,      -4.104831801,      -2.883747624,      -8.605311579
          0,           0,        1018,      -4.932318601,      -3.853556397,      -4.108805851,      -2.881045797,      -8.603722633
          0,           0,        1019,      -4.930215104,      -3.856813867,      -4.112286857,       -2.87867649,      -8.602168685
          0,           0,        1020,      -4.928474014,      -3.859794456,      -4.115221374,      -2.876665083,      -8.600653826
          0,           0,        1021,      -4.927116817,      -3.862459382,       -4.11756374,      -2.875034107,      -8.599180588
          0,           0,        1022,      -4.926162422,      -3.864773646,      -4.119277916,      -2.873803434,      -8.597739799
          0,           0,        1023,      -4.925627318,      -3.866707019,      -4.120339044,      -2.872990446,      -8.596328219
          0,           0,        1024,      -4.925525709,      -3.868234952,      -4.120734603,      -2.872610189,      -8.594948524
          0,           0,        1025,      -4.925869623,      -3.869339356,      -4.120465045,      -2.872675498,      -8.593596794
          0,           0,        1026,       -4.92666899,      -3.870009193,       -4.11954388,      -2.873197096,        -8.5922729
          0,           0,        1027,      -4.927931683,      -3.870240862,      -4.117997172,      -2.874183654,      -8.590973513
          0,           0,        1028,      -4.929663526,      -3.870038323,       -4.11586252,      -2.875641823,      -8.589696483
          0,           0,        1029,      -4.931868253,       -3.86941298,      -4.113187591,      -2.877576215,      -8.588430793
          0,           0,        1030,      -4.934547425,      -3.868383305,       -4.11002835,      -2.879989348,      -8.587171862
          0,           0,        1031,      -4.937700298,       -3.86697425,      -4.106447093,      -2.882881542,      -8.585914755
          0,           0,        1032,       -4.94132364,      -3.865216478,      -4.102510459,      -2.886250763,      -8.584654971
          0,           0,        1033,      -4.945411488,      -3.863145447,      -4.098287503,      -2.890092414,      -8.583391662
          0,           0,        1034,      -4.949954844,      -3.860800436,      -4.093847951,      -2.894399068,      -8.582125622
          0,           0,        1035,       -4.95494131,      -3.858223523,      -4.089260678,      -2.899160141,      -8.580850578
          0,           0,        1036,       -4.96035466,      -3.855458596,      -4.084592471,      -2.904361494,      -8.579559734
          0,           0,        1037,      -4.966174336,      -3.852550419,       -4.07990705,      -2.909984982,      -8.578246274
          0,           0,        1038,      -4.972374896,      -3.849543785,      -4.075264375,      -2.916007925,      -8.576905804
          0,           0,        1039,      -4.978925391,      -3.846482783,      -4.070720162,      -2.922402529,      -8.575527555
          0,           0,        1040,      -4.985788715,      -3.843410186,      -4.066325639,      -2.929135254,      -8.574109382
          0,           0,        1041,      -4.992920925,      -3.840366949,      -4.062127446,      -2.936166147,      -8.572648926
          0,           0,        1042,      -5.000270585,      -3.837391838,      -4.058167672,       -2.94344818,      -8.571137649
          0,           0,        1043,      -5.007778173,      -3.834521149,      -4.054483979,      -2.950926611,      -8.569577428
          0,           0,        1044,       -5.01537562,      -3.831788535,      -4.051109804,      -2.958538445,      -8.567966766
          0,           0,        1045,      -5.022986061,      -3.829224899,      -4.048074589,      -2.966212058,      -8.566307403
          0,           0,        1046,       -5.03052391,      -3.826858361,      -4.045404036,      -2.973867074,      -8.564600574
          0,           0,        1047,      -5.037895362,      -3.824714271,      -4.043120359,      -2.981414609,      -8.562847208
          0,           0,        1048,      -5.044999448,      -3.822815256,       -4.04124253,      -2.988757986,      -8.561050786
          0,           0,        1049,      -5.051729749,      -3.821181297,      -4.039786498,      -2.995794059,      -8.559212929
          0,           0,        1050,      -5.057976847,      -3.819829819,      -4.038765388,      -3.002415215,      -8.557335138
          0,           0,        1051,      -5.063631519,      -3.818775792,      -4.038189662,      -3.008512124,      -8.555422757
