"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         847,      -9.036183671,       -6.23531513,      -6.102199653,      -6.105003437,       -3.55847842
          0,           0,         848,      -9.034888398,       -6.22811179,      -6.102923099,      -6.107512524,      -3.556821172
          0,           0,         849,      -9.033898634,      -6.219792371,      -6.103414077,      -6.109449091,       -3.55548433
          0,           0,         850,       -9.03349978,      -6.211174151,      -6.103952115,      -6.111053308,      -3.554762651
          0,           0,         851,      -9.033937583,      -6.202944164,      -6.104792555,      -6.112564803,      -3.554908264
          0,           0,         852,      -9.035411218,        -6.1956494,      -6.106156567,      -6.114208175,      -3.556124486
          0,           0,         853,      -9.038072439,      -6.189705954,      -6.108226624,      -6.116183466,      -3.558565925
          0,           0,         854,      -9.042028106,       -6.18541794,      -6.111145907,      -6.118660896,      -3.562341618
          0,           0,         855,       -9.04734382,      -6.182999329,      -6.115019648,      -6.121778678,      -3.567519143
          0,           0,         856,      -9.054046885,      -6.182594307,      -6.119917225,      -6.125642537,      -3.574127946
          0,           0,         857,      -9.062128429,      -6.184294468,      -6.125874215,      -6.130326309,      -3.582161632
          0,           0,         858,      -9.071544063,      -6.188152377,      -6.132893965,      -6.135872836,      -3.591578527
          0,           0,         859,      -9.082211468,      -6.194191301,      -6.140948575,      -6.142295053,      -3.602299248
          0,           0,         860,      -9.094007324,      -6.202411633,      -6.149979442,      -6.149577439,      -3.614203274
          0,           0,         861,       -9.10676269,      -6.212793895,      -6.159897837,      -6.157677878,      -3.627123892
          0,           0,         862,      -9.120257367,      -6.225297885,      -6.170585946,      -6.166530439,       -3.64084189
          0,           0,         863,       -9.13421635,      -6.239856529,      -6.181898954,       -6.17604937,      -3.655081045
          0,           0,         864,      -9.148310516,      -6.256362729,      -6.193668463,      -6.186133881,      -3.669507387
          0,           0,         865,      -9.162164559,      -6.274647231,      -6.205706603,      -6.196672152,      -3.683735456
          0,           0,         866,      -9.175378919,      -6.294448366,      -6.217809731,      -6.207541965,      -3.697348485
          0,           0,         867,      -9.187567458,      -6.315377345,       -6.22976076,      -6.218606554,      -3.709935701
          0,           0,         868,      -9.198402154,      -6.336886133,      -6.241329778,      -6.229708018,      -3.721139462
          0,           0,         869,      -9.207646124,      -6.358252036,      -6.252276482,      -6.240661989,      -3.730693322
          0,           0,         870,      -9.215167939,      -6.378596624,       -6.26235973,      -6.251258453,      -3.738441913
          0,           0,         871,      -9.220941492,      -6.396951549,      -6.271356852,       -6.26127234,      -3.744344796
          0,           0,         872,      -9.225033277,       -6.41237194,      -6.279089831,      -6.270484263,      -3.748465166
          0,           0,         873,      -9.227586233,      -6.424082465,      -6.285451949,      -6.278706738,      -3.750952491
          0,           0,         874,      -9.228807026,      -6.431621594,      -6.290426919,      -6.285809381,      -3.752026807
          0,           0,         875,      -9.228960875,      -6.434934874,      -6.294095278,      -6.291737548,      -3.751970462
          0,           0,         876,      -9.228359501,      -6.434379022,      -6.296625728,      -6.296520154,      -3.751113584
          0,           0,         877,      -9.227343288,      -6.430635005,      -6.298254789,      -6.300265354,      -3.749814574
          0,           0,         878,      -9.226253813,      -6.424565437,      -6.299259089,      -6.303144555,      -3.748431277
          0,           0,         879,      -9.225408954,       -6.41706987,      -6.299928365,      -6.305370724,      -3.747295469
          0,           0,         880,      -9.225094736,      -6.408985072,      -6.300546605,       -6.30717877,      -3.746704033
          0,           0,         881,      -9.225562399,      -6.401035292,       -6.30137812,      -6.308808949,      -3.746916265
          0,           0,         882,      -9.227020762,       -6.39381233,      -6.302656043,      -6.310491257,      -3.748146878
          0,           0,         883,      -9.229633272,      -6.387776762,      -6.304575895,      -6.312434065,      -3.750563545
          0,           0,         884,      -9.233518902,      -6.383272789,      -6.307293855,      -6.314817499,      -3.754288653
          0,           0,         885,      -9.238755841,      -6.380548216,      -6.310927492,       -6.31779023,      -3.759403269
          0,           0,         886,      -9.245384561,      -6.379774795,      -6.315557659,      -6.321468503,      -3.765950691
          0,           0,         887,      -9.253409642,      -6.381066155,      -6.321230462,      -6.325936262,      -3.773938329
          0,           0,         888,      -9.262800991,      -6.384492344,      -6.327959027,      -6.331245971,      -3.783339088
          0,           0,         889,      -9.273493048,      -6.390090763,      -6.335724609,       -6.33741966,      -3.794090449
          0,           0,         890,      -9.285381085,      -6.397873629,      -6.344477207,       -6.34445016,      -3.806090487
          0,           0,         891,      -9.298316716,      -6.407832192,      -6.354136222,      -6.352302984,      -3.819193088
          0,           0,         892,      -9.312102403,      -6.419936959,      -6.364591385,      -6.360918978,      -3.833201758
          0,           0,         893,      -9.326484032,      -6.434133092,      -6.375704606,      -6.370218157,      -3.847861375
          0,           0,         894,      -9.341147252,      -6.450328641,      -6.387313208,      -6.380104531,      -3.862853152
          0,           0,         895,      -9.355717456,      -6.468374148,       -6.39923346,      -6.390470014,      -3.877793006
          0,           0,         896,      -9.369776442,       -6.48803374,      -6.411264341,        -6.4011952,      -3.892245971
          0,           0,         897,      -9.382904364,      -6.508949986,      -6.423190596,      -6.412146597,        -3.9057672
          0,           0,         898,      -9.394729703,      -6.530607995,      -6.434784538,       -6.42317149,       -3.91795383
          0,           0,         899,      -9.404964988,      -6.552311439,      -6.445807715,      -6.434092669,       -3.92848618
          0,           0,         900,      -9.413426799,       -6.57319081,       -6.45601819,      -6.444706457,      -3.937153773
          0,           0,         901,      -9.420042906,      -6.592259385,      -6.465187103,      -6.454790021,      -3.943867347
          0,           0,         902,      -9.424846899,      -6.608521234,      -6.473123617,      -6.464119812,      -3.948655861
          0,           0,         903,      -9.427962622,      -6.621119659,      -6.479702169,      -6.472497449,      -3.951650198
          0,           0,         904,       -9.42958738,      -6.629494024,      -6.484884177,       -6.47977618,      -3.953063336
          0,           0,         905,      -9.429979255,      -6.633493974,      -6.488727784,      -6.485881525,      -3.953174144
          0,           0,         906,      -9.429449518,      -6.633405062,      -6.491383043,      -6.490822293,      -3.952315937
          0,           0,         907,      -9.428344794,      -6.629874574,       -6.49307383,      -6.494689355,      -3.950856423
          0,           0,         908,      -9.427022839,       -6.62376963,      -6.494071414,      -6.497642289,      -3.949171921
          0,           0,         909,      -9.425823041,      -6.616021175,      -6.494666025,      -6.499887923,      -3.947616977
          0,           0,         910,      -9.425051983,      -6.607507317,      -6.495145552,      -6.501659239,      -3.946509696
          0,           0,         911,      -9.424978938,        -6.5989934,      -6.495780986,      -6.503198053,      -3.946127366
          0,           0,         912,      -9.425830709,      -6.591108177,      -6.496814523,      -6.504739302,      -3.946702243
          0,           0,         913,      -9.427786752,      -6.584342607,      -6.498451636,      -6.506498337,      -3.948417334
          0,           0,         914,      -9.430979789,      -6.579064031,      -6.500858512,      -6.508663331,      -3.951407837
          0,           0,         915,      -9.435498782,      -6.575536878,       -6.50416244,      -6.511391368,      -3.955764822
          0,           0,         916,      -9.441393136,      -6.573944146,      -6.508453576,       -6.51480727,      -3.961539715
          0,           0,         917,      -9.448675107,      -6.574406603,      -6.513787113,       -6.51900349,      -3.968747089
          0,           0,         918,       -9.45732148,      -6.576998576,      -6.520185152,      -6.524040916,      -3.977366307
          0,           0,         919,      -9.467271874,      -6.581759558,      -6.527637946,      -6.529949834,       -3.98733984
          0,           0,         920,      -9.478428045,      -6.588702964,      -6.536104881,      -6.536731226,      -3.998572262
          0,           0,         921,      -9.490648099,      -6.597820893,      -6.545514716,      -6.544358226,      -4.010924309
          0,           0,         922,      -9.503742243,      -6.609085688,      -6.555766426,      -6.552778442,      -4.024207985
          0,           0,         923,       -9.51746821,      -6.622447165,      -6.566730634,      -6.561917118,      -4.038181207
          0,           0,         924,        -9.5315277,      -6.637823779,      -6.578252153,      -6.571681627,      -4.052543068
          0,           0,         925,       -9.54557105,      -6.655085845,       -6.59015396,      -6.581966198,         -4.066937
          0,           0,         926,      -9.559208336,      -6.674029974,      -6.602241022,      -6.592654712,      -4.080960168
          0,           0,         927,       -9.57203985,      -6.694346217,      -6.614303763,      -6.603619464,      -4.094192324
          0,           0,         928,      -9.583698797,      -6.715583516,      -6.626119578,      -6.614715533,      -4.106239489
          0,           0,         929,      -9.593892501,      -6.737122304,       -6.63745361,      -6.625774277,       -4.11677855
          0,           0,         930,      -9.602427133,      -6.758171321,      -6.648063416,      -6.636600077,      -4.125588081
          0,           0,         931,      -9.609216141,      -6.777804904,      -6.657712754,      -6.646974835,      -4.132561291
          0,           0,         932,       -9.61427455,      -6.795049276,      -6.666194397,      -6.656673059,      -4.137703536
          0,           0,         933,      -9.617701595,        -6.8090119,      -6.673357144,      -6.665485419,      -4.141115318
          0,           0,         934,       -9.61966817,      -6.819032127,      -6.679130366,      -6.673245624,      -4.142977425
          0,           0,         935,      -9.620406462,      -6.824810042,      -6.683538328,      -6.679853294,      -4.143537461
          0,           0,         936,      -9.620202218,      -6.826465995,       -6.68670017,      -6.685288352,      -4.143099133
          0,           0,         937,      -9.619381888,      -6.824504689,      -6.688815886,      -6.689614029,      -4.142007371
          0,           0,         938,      -9.618290268,       -6.81969986,      -6.690142409,      -6.692967345,      -4.140624423
          0,           0,         939,      -9.617261421,      -6.812944373,      -6.690964749,      -6.695539816,      -4.139299512
          0,           0,         940,      -9.616599872,      -6.805119953,      -6.691572109,      -6.697555657,      -4.138350028
          0,           0,         941,      -9.616577893,      -6.797020337,      -6.692241846,      -6.699254005,      -4.138057847
          0,           0,         942,      -9.617429877,      -6.789315852,      -6.693226402,      -6.700872479,      -4.138664162
          0,           0,         943,      -9.619345425,      -6.782542804,      -6.694743718,      -6.702633154,      -4.140363891
          0,           0,         944,      -9.622470179,      -6.777111487,      -6.696973015,      -6.704733302,      -4.143306276
          0,           0,         945,      -9.626905345,      -6.773323821,      -6.700054199,      -6.707340161,      -4.147595765
          0,           0,         946,      -9.632712603,      -6.771393932,      -6.704089252,      -6.710588882,       -4.15329673
          0,           0,         947,       -9.63991723,       -6.77146769,      -6.709144368,      -6.714582234,      -4.160437373
          0,           0,         948,      -9.648509898,      -6.773639231,      -6.715251829,      -6.719391016,      -4.169011154
          0,           0,         949,      -9.658446077,      -6.777964146,      -6.722411429,      -6.725054858,      -4.178976558
          0,           0,         950,      -9.669644116,      -6.784468712,       -6.73059135,      -6.731583544,      -4.190254995
          0,           0,         951,      -9.681981692,      -6.793156434,      -6.739728891,      -6.738958289,      -4.202726858
          0,           0,         952,      -9.695290443,      -6.804010155,      -6.749730979,      -6.747133924,      -4.216225546
          0,           0,         953,      -9.709351121,      -6.816991101,      -6.760475588,      -6.756042328,      -4.230532153
          0,           0,         954,      -9.723884134,       -6.83203103,      -6.771814094,      -6.765596133,      -4.245365024
          0,           0,         955,      -9.738550238,       -6.84901743,      -6.783574713,      -6.775694157,      -4.260378661
          0,           0,         956,      -9.752953878,      -6.867769191,      -6.795566242,      -6.786223877,      -4.275165247
          0,           0,         957,      -9.766670408,      -6.888004827,      -6.807581601,      -6.797060659,      -4.289280082
          0,           0,         958,      -9.779294517,      -6.909305943,      -6.819400415,      -6.808063944,      -4.302289833
          0,           0,         959,      -9.790486315,        -6.9310841,      -6.830790233,      -6.819071484,      -4.313822316
          0,           0,         960,      -9.799999629,      -6.952567754,      -6.841509689,       -6.82989491,      -4.323600476
          0,           0,         961,      -9.807696923,      -6.972828998,      -6.851319604,      -6.840320925,      -4.331463221
          0,           0,         962,       -9.81355185,       -6.99086101,      -6.860003341,      -6.850123513,        -4.3373721
          0,           0,         963,      -9.817636512,      -7.005705532,       -6.86739361,      -6.859085987,      -4.341399398
          0,           0,         964,      -9.820108886,      -7.016609967,      -6.873398752,      -6.867028228,      -4.343714261
          0,           0,         965,      -9.821189765,       -7.02317333,       -6.87801942,      -6.873831063,      -4.344555577
          0,           0,         966,      -9.821162378,      -7.025428153,      -6.881353194,      -6.879453811,      -4.344227871
          0,           0,         967,      -9.820354664,      -7.023823384,      -6.883583272,      -6.883939999,      -4.343081181
          0,           0,         968,      -9.819119779,      -7.019116893,      -6.884956623,      -6.887410829,      -4.341488632
          0,           0,         969,      -9.817812825,      -7.012220102,      -6.885755501,      -6.890048327,      -4.339822647
          0,           0,         970,      -9.816759504,      -7.004053334,      -6.886271203,      -6.892072306,      -4.338422464
          0,           0,         971,      -9.816251645,      -6.995452882,      -6.886786247,      -6.893721414,      -4.337590164
          0,           0,         972,      -9.816540775,      -6.987129561,      -6.887560986,      -6.895236313,      -4.337584128
          0,           0,         973,      -9.817834848,      -6.979654195,      -6.888823083,      -6.896845188,      -4.338616716
          0,           0,         974,      -9.820293146,      -6.973464693,      -6.890761868,      -6.898752728,      -4.340850399
          0,           0,         975,      -9.824031577,       -6.96888315,      -6.893527544,      -6.901134749,      -4.344403531
          0,           0,         976,      -9.829122292,      -6.966137975,       -6.89723166,      -6.904135091,      -4.349350043
          0,           0,         977,        -9.8355981,      -6.965384313,      -6.901949712,      -6.907865064,       -4.35572507
          0,           0,         978,      -9.843456688,      -6.966722154,      -6.907722972,      -6.912403981,      -4.363528679
          0,           0,         979,      -9.852660346,        -6.9702101,       -6.91456041,      -6.917800093,      -4.372725913
          0,           0,         980,      -9.863133298,      -6.975876288,      -6.922439426,      -6.924071284,      -4.383243832
          0,           0,         981,      -9.874760567,      -6.983724765,      -6.931306672,      -6.931207008,      -4.394970276
          0,           0,         982,      -9.887380498,      -6.993739745,      -6.941078509,      -6.939169434,      -4.407746048
          0,           0,         983,      -9.900782849,      -7.005884872,      -6.951642014,      -6.947896588,      -4.421361869
          0,           0,         984,      -9.914702496,      -7.020098591,      -6.962856781,      -6.957305744,      -4.435551987
          0,           0,         985,      -9.928819197,      -7.036282053,      -6.974558215,      -6.967298386,      -4.449991861
          0,           0,         986,      -9.942763579,      -7.054278618,      -6.986561307,      -6.977764459,      -4.464303037
          0,           0,         987,      -9.956137067,       -7.07384489,      -6.998664793,       -6.98858364,      -4.478070857
          0,           0,         988,      -9.968547541,       -7.09461643,      -7.010653709,      -6.999621836,      -4.490879803
          0,           0,         989,      -9.979652441,       -7.11607437,      -7.022300177,      -7.010725074,      -4.502357951
          0,           0,         990,      -9.989198175,      -7.137525754,      -7.033365164,      -7.021713671,      -4.512221667
          0,           0,         991,      -9.997034057,      -7.158115375,       -7.04360659,      -7.032381505,      -4.520295446
          0,           0,         992,      -10.00311568,      -7.176883138,      -7.052796923,         -7.042505,      -4.526518306
          0,           0,         993,      -10.00749489,      -7.192869972,      -7.060748673,      -7.051862074,      -4.530937769
          0,           0,         994,       -10.0103026,      -7.205260139,      -7.067341533,      -7.060257943,      -4.533689402
          0,           0,         995,      -10.01173569,      -7.213529303,      -7.072543022,      -7.067551235,      -4.534983106
          0,           0,         996,      -10.01204934,       -7.21755012,      -7.076417451,      -7.073673268,      -4.535090709
          0,           0,         997,       -10.0115481,       -7.21761271,      -7.079119626,      -7.078638839,      -4.534335565
          0,           0,         998,       -10.0105713,      -7.214351877,      -7.080876532,      -7.082543617,      -4.533075058
          0,           0,         999,      -10.00946158,      -7.208610225,      -7.081960003,       -7.08554956,      -4.531668503
          0,           0,        1000,      -10.00854322,      -7.201290072,      -7.082659234,      -7.087864341,      -4.530454497
          0,           0,        1001,      -10.00810876,      -7.193243926,      -7.083260379,      -7.089720366,      -4.529737049
          0,           0,        1002,      -10.00841342,       -7.18521756,      -7.084031757,      -7.091357916,        -4.5297797
          0,           0,        1003,      -10.00967658,      -7.177825927,      -7.085212514,      -7.093010022,      -4.530807961
          0,           0,        1004,      -10.01206801,      -7.171551392,       -7.08700485,      -7.094889255,      -4.532996094
          0,           0,        1005,      -10.01571634,      -7.166756979,        -7.0895719,      -7.097180865,      -4.536475887
          0,           0,        1006,      -10.02070398,       -7.16370539,      -7.093037351,      -7.100039034,      -4.541333255
          0,           0,        1007,      -10.02707795,      -7.162580013,      -7.097488304,      -7.103585418,      -4.547617308
          0,           0,        1008,      -10.03484935,      -7.163503246,      -7.102976791,      -7.107909667,      -4.555342508
          0,           0,        1009,      -10.04399475,      -7.166551759,      -7.109521503,      -7.113069512,      -4.564488049
          0,           0,        1010,      -10.05445278,      -7.171767838,      -7.117109005,      -7.119091998,      -4.574995513
          0,           0,        1011,      -10.06612854,      -7.179167366,      -7.125694844,      -7.125975267,      -4.586773202
          0,           0,        1012,      -10.07887742,      -7.188745263,      -7.135203539,      -7.133688867,      -4.599678746
          0,           0,        1013,      -10.09251376,      -7.200475618,      -7.145529869,      -7.142178038,      -4.613527964
          0,           0,        1014,      -10.10679178,      -7.214308534,      -7.156540578,      -7.151365796,      -4.628074361
          0,           0,        1015,      -10.12140803,      -7.230159847,      -7.168076717,      -7.161158587,      -4.643010847
          0,           0,        1016,       -10.1359977,      -7.247891817,      -7.179958159,      -7.171450262,      -4.657964324
          0,           0,        1017,      -10.15015156,      -7.267286189,      -7.191986783,      -7.182123782,      -4.672510526
          0,           0,        1018,      -10.16344412,      -7.288009729,      -7.203949792,      -7.193048358,       -4.68620021
          0,           0,        1019,      -10.17549548,      -7.309577377,      -7.215621601,       -7.20407519,      -4.698623171
          0,           0,        1020,      -10.18600125,       -7.33132549,      -7.226765542,      -7.215031741,      -4.709442611
          0,           0,        1021,       -10.1947602,       -7.35241302,      -7.237139197,      -7.225718543,       -4.71842846
          0,           0,        1022,      -10.20168062,       -7.37186817,      -7.246509605,      -7.235915052,      -4.725470594
          0,           0,        1023,      -10.20678102,      -7.388687684,      -7.254677365,      -7.245396105,      -4.730580046
          0,           0,        1024,      -10.21017018,      -7.401979704,      -7.261503496,      -7.253956839,      -4.733870919
          0,           0,        1025,      -10.21203461,      -7.411122116,      -7.266933172,      -7.261439809,      -4.735543453
          0,           0,        1026,      -10.21261894,       -7.41588805,      -7.271007285,      -7.267756349,      -4.735863023
          0,           0,        1027,      -10.21222769,      -7.416488754,      -7.273860734,      -7.272900912,      -4.735155067
          0,           0,        1028,      -10.21120342,      -7.413516069,      -7.275706285,      -7.276950519,      -4.733783947
          0,           0,        1029,      -10.20990234,      -7.407809705,      -7.276809051,      -7.280053914,      -4.732124444
          0,           0,        1030,      -10.20866604,      -7.400298431,      -7.277457448,      -7.282411114,      -4.730534602
          0,           0,        1031,      -10.20781273,      -7.391874842,       -7.27794134,      -7.284252535,      -4.729344326
          0,           0,        1032,      -10.20761191,      -7.383326145,       -7.27853517,        -7.2858185,       -4.72883157
          0,           0,        1033,      -10.20830115,      -7.375305516,      -7.279486992,      -7.287346994,      -4.729240135
          0,           0,        1034,      -10.21006825,      -7.368327273,       -7.28100922,      -7.289057156,      -4.730761641
          0,           0,        1035,      -10.21305112,      -7.362779218,      -7.283274576,      -7.291142108,      -4.733536735
          0,           0,        1036,      -10.21735016,      -7.358942325,       -7.28641745,      -7.293764841,      -4.737667758
          0,           0,        1037,      -10.22301846,      -7.357012543,      -7.290533938,      -7.297055567,      -4.743210309
          0,           0,        1038,      -10.23007612,      -7.357120193,      -7.295685366,      -7.301112462,       -4.75018671
          0,           0,        1039,      -10.23850429,      -7.359347308,      -7.301899408,      -7.306001656,      -4.758580075
          0,           0,        1040,      -10.24825008,      -7.363738782,      -7.309171766,      -7.311758832,      -4.768340566
          0,           0,        1041,       -10.2592246,       -7.37031223,      -7.317467171,      -7.318390154,      -4.779382551
          0,           0,        1042,      -10.27129301,      -7.379063561,      -7.326719833,      -7.325873172,      -4.791573523
          0,           0,        1043,      -10.28427554,      -7.389968893,        -7.3368337,      -7.334160006,      -4.804736127
          0,           0,        1044,      -10.29793579,      -7.402982472,      -7.347683785,      -7.343179213,      -4.818633858
          0,           0,        1045,      -10.31198856,      -7.418029236,      -7.359119813,      -7.352841182,      -4.832979691
          0,           0,        1046,      -10.32609118,      -7.434989576,      -7.370967698,      -7.363042107,       -4.84742483
          0,           0,        1047,      -10.33985747,      -7.453674665,      -7.383035402,      -7.373667774,      -4.861571391
          0,           0,        1048,      -10.35288792,      -7.473795317,      -7.395115881,      -7.384592962,      -4.875000804
          0,           0,        1049,      -10.36480326,      -7.494926774,      -7.406988538,      -7.395675809,      -4.887306761
          0,           0,        1050,      -10.37529639,      -7.516478925,      -7.418420361,      -7.406752346,      -4.898152746
          0,           0,        1051,      -10.38415165,      -7.537687526,      -7.429169338,      -7.417631395,      -4.907294024
          0,           0,        1052,      -10.39126658,      -7.557643971,      -7.438997199,      -7.428098034,       -4.91460625
          0,           0,        1053,      -10.39663565,      -7.575372628,      -7.447689518,      -7.437926328,      -4.920072683
          0,           0,        1054,      -10.40034631,      -7.589955088,      -7.455083723,      -7.446902355,      -4.923780199
          0,           0,        1055,      -10.40255648,      -7.600679414,      -7.461093539,      -7.454850528,      -4.925895876
          0,           0,        1056,      -10.40349025,      -7.607176787,      -7.465727098,      -7.461657831,      -4.926658325
          0,           0,        1057,      -10.40342531,      -7.609496185,      -7.469087406,      -7.467289972,       -4.92636322
          0,           0,        1058,      -10.40268154,      -7.608084413,       -7.47136248,      -7.471795685,      -4.925348947
          0,           0,        1059,      -10.40160629,       -7.60368129,      -7.472801736,      -7.475301145,      -4.923980867
          0,           0,        1060,      -10.40053365,      -7.597171192,      -7.473686583,      -7.477989538,      -4.922608937
          0,           0,        1061,      -10.39977573,       -7.58944608,      -7.474307208,      -7.480081279,      -4.921558057
          0,           0,        1062,      -10.39961629,      -7.581318915,      -7.474944324,      -7.481814366,      -4.921122109
          0,           0,        1063,      -10.40028858,      -7.573483082,      -7.475855123,      -7.483427308,      -4.921542413
          0,           0,        1064,      -10.40199244,      -7.566497824,      -7.477263718,      -7.485145809,      -4.923023161
          0,           0,        1065,      -10.40488414,      -7.560793396,      -7.479356568,      -7.487172248,      -4.925724627
          0,           0,        1066,       -10.4090707,       -7.55668922,       -7.48228042,      -7.489678954,      -4.929757781
          0,           0,        1067,      -10.41462283,      -7.554412614,      -7.486143283,      -7.492807105,      -4.935195197
          0,           0,        1068,      -10.42157082,      -7.554119538,      -7.491017665,      -7.496664806,      -4.942070642
          0,           0,        1069,      -10.42991024,      -7.555912042,      -7.496941488,      -7.501328206,      -4.950381732
          0,           0,        1070,      -10.43960111,      -7.559851005,        -7.5039199,      -7.506842216,      -4.960092324
          0,           0,        1071,      -10.45057037,      -7.565966939,      -7.511926755,      -7.513221789,      -4.971131909
          0,           0,        1072,      -10.46270256,       -7.57426697,       -7.52090469,      -7.520453244,      -4.983388358
          0,           0,        1073,       -10.4758371,      -7.584736844,      -7.530765898,      -7.528495337,      -4.996701879
          0,           0,        1074,       -10.4897633,      -7.597341936,      -7.541393023,      -7.537283787,      -5.010863907
          0,           0,        1075,       -10.5042119,      -7.612019749,      -7.552642012,      -7.546734294,      -5.025603088
          0,           0,        1076,      -10.51885644,      -7.628666711,       -7.56434468,      -7.556747653,      -5.040586985
          0,           0,        1077,      -10.53330881,      -7.647116085,      -7.576313078,      -7.567213178,      -5.055417557
          0,           0,        1078,       -10.5471481,      -7.667106381,      -7.588342873,      -7.578008472,      -5.069654505
          0,           0,        1079,      -10.55996201,      -7.688246022,      -7.600215844,      -7.588996401,      -5.082859895
          0,           0,        1080,      -10.57139735,      -7.709978358,      -7.611701452,      -7.600018839,      -5.094647811
          0,           0,        1081,      -10.58119226,       -7.73156445,      -7.622559593,      -7.610892371,      -5.104724785
          0,           0,        1082,      -10.58919078,      -7.752100937,      -7.632549338,      -7.621407164,      -5.112910693
          0,           0,        1083,      -10.59534457,      -7.770588259,      -7.641448444,      -7.631338135,      -5.119142094
          0,           0,        1084,      -10.59971909,      -7.786050058,      -7.649078647,      -7.640465758,      -5.123482077
          0,           0,        1085,      -10.60245067,      -7.797687703,      -7.655333775,       -7.64860073,      -5.126076894
          0,           0,        1086,      -10.60375251,      -7.805030768,      -7.660197302,      -7.655612125,      -5.127156966
          0,           0,        1087,      -10.60389919,      -7.808033358,      -7.663750313,      -7.661444895,      -5.127016816
          0,           0,        1088,      -10.60320359,      -7.807075917,      -7.666161954,      -7.666127222,      -5.125991508
          0,           0,        1089,      -10.60202244,      -7.802870413,      -7.667670363,      -7.669768082,      -5.124458767
          0,           0,        1090,      -10.60071419,      -7.796312384,      -7.668553723,       -7.67254075,      -5.122793685
          0,           0,        1091,      -10.59960507,      -7.788327146,      -7.669102695,      -7.674659581,      -5.121338444
          0,           0,        1092,      -10.59899604,      -7.779769212,      -7.669602854,      -7.676360865,      -5.120403216
          0,           0,        1093,      -10.59913912,      -7.771372499,      -7.670318464,      -7.677886083,      -5.120247918
          0,           0,        1094,      -10.60026068,      -7.763731853,       -7.67148496,      -7.679466695,       -5.12110365
          0,           0,        1095,       -10.6025216,      -7.757308086,      -7.673297206,      -7.681312103,      -5.123135009
          0,           0,        1096,      -10.60604767,      -7.752441799,      -7.675912864,      -7.683603218,      -5.126469754
          0,           0,        1097,      -10.61091176,      -7.749376552,      -7.679449313,       -7.68648941,      -5.131183417
          0,           0,        1098,      -10.61716107,      -7.748279172,      -7.683989141,      -7.690087673,      -5.137325281
          0,           0,        1099,      -10.62479356,      -7.749257967,      -7.689578677,      -7.694483129,      -5.144895913
          0,           0,        1100,      -10.63378606,      -7.752378555,      -7.696233179,      -7.699729555,      -5.153874345
          0,           0,        1101,      -10.64405756,      -7.757674449,      -7.703934755,      -7.705848691,      -5.164182429
          0,           0,        1102,      -10.65551206,      -7.765153345,      -7.712635774,      -7.712836372,      -5.175727374
          0,           0,        1103,      -10.66798847,      -7.774802747,      -7.722257434,      -7.720658373,      -5.188350081
          0,           0,        1104,      -10.68129165,      -7.786590388,      -7.732692102,      -7.729257358,      -5.201857023
          0,           0,        1105,      -10.69516439,      -7.800460405,      -7.743803451,      -7.738553502,      -5.215990286
          0,           0,        1106,      -10.70929357,      -7.816320886,       -7.75543125,      -7.748450636,      -5.230434167
          0,           0,        1107,      -10.72332002,      -7.834027147,       -7.76739331,       -7.75884073,      -5.244820957
          0,           0,        1108,      -10.73684894,      -7.853353544,      -7.779491376,      -7.769605424,      -5.258739649
          0,           0,        1109,      -10.74947739,      -7.873958428,      -7.791512218,      -7.780613492,      -5.271767222
          0,           0,        1110,      -10.76085029,      -7.895351346,      -7.803229935,      -7.791714068,      -5.283518654
          0,           0,        1111,      -10.77069552,      -7.916868492,      -7.814407405,      -7.802732301,      -5.293691772
          0,           0,        1112,      -10.77884897,      -7.937679707,      -7.824801997,      -7.813466089,      -5.302094808
          0,           0,        1113,      -10.78524702,      -7.956835129,      -7.834181931,      -7.823694284,       -5.30864784
          0,           0,        1114,      -10.78992133,      -7.973364621,      -7.842350698,      -7.833193115,      -5.313375836
          0,           0,        1115,      -10.79299257,      -7.986416938,       -7.84917523,      -7.841760772,      -5.316402724
          0,           0,        1116,      -10.79464129,      -7.995407046,      -7.854606828,      -7.849244248,      -5.317921322
          0,           0,        1117,      -10.79512865,      -8.000135922,      -7.858693846,      -7.855562922,       -5.31820807
          0,           0,        1118,      -10.79474222,      -8.000826372,      -7.861576264,      -7.860716701,      -5.317571027
          0,           0,        1119,      -10.79381404,      -7.998062789,      -7.863470519,      -7.864787569,      -5.316360171
          0,           0,        1120,       -10.7926898,      -7.992664159,      -7.864642685,      -7.867927524,      -5.314936741
          0,           0,        1121,      -10.79170854,       -7.98553353,      -7.865381271,      -7.870339629,      -5.313654989
          0,           0,        1122,      -10.79116074,      -7.977538178,      -7.865974187,      -7.872252071,      -5.312819534
          0,           0,        1123,      -10.79131623,      -7.969444086,      -7.866693954,      -7.873905566,      -5.312706739
          0,           0,        1124,      -10.79238952,      -7.961890744,      -7.867783972,      -7.875534905,      -5.313538065
          0,           0,        1125,       -10.7945652,      -7.955381591,      -7.869454708,      -7.877356653,       -5.31550328
          0,           0,        1126,      -10.79797688,      -7.950299189,      -7.871874994,      -7.879561711,      -5.318739453
          0,           0,        1127,      -10.80271599,      -7.946921107,      -7.875174754,      -7.882309678,      -5.323340066
