"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       1888,             18.88,      -9.008214705,      -9.704283927,      -10.35252616,                 0,       1.880501206,     -0.8129865676,     0.08915193308
       1889,             18.89,       -9.00889996,      -9.706302129,      -10.34600879,                 0,       1.884372776,     -0.8074108627,     0.08906451461
       1890,              18.9,      -9.007201974,       -9.70717947,      -10.33429843,                 0,       1.886850921,     -0.7947216305,     0.08894916488
       1891,             18.91,      -9.003451633,      -9.706992183,      -10.31995998,                 0,       1.887862933,     -0.7751119645,     0.08880983737
       1892,             18.92,      -8.998003449,      -9.705775751,      -10.30418735,                 0,       1.887378038,     -0.7488190211,     0.08865140436
       1893,             18.93,      -8.991413768,      -9.703688137,      -10.28727643,                 0,       1.885410376,     -0.7161271682,     0.08847955556
       1894,             18.94,      -8.984060024,      -9.700704323,      -10.26987499,                 0,       1.882030525,     -0.6773520894,     0.08830048814
       1895,             18.95,      -8.976140342,      -9.696877834,      -10.25293737,                 0,       1.877358401,      -0.632839058,     0.08812058131
       1896,             18.96,      -8.967747771,      -9.692371462,      -10.23716674,                 0,       1.871565077,     -0.5829732382,     0.08794615461
       1897,             18.97,      -8.959029334,      -9.687376445,      -10.22252239,                 0,       1.864839164,     -0.5281555538,     0.08778326543
       1898,             18.98,      -8.950177023,      -9.682071585,      -10.20886921,                 0,       1.857394602,     -0.4688200462,     0.08763750484
       1899,             18.99,      -8.941375692,       -9.67656733,      -10.19633095,                 0,        1.84946292,     -0.4054275817,     0.08751375324
       1900,                19,       -8.93268119,      -9.670936577,      -10.18506416,                 0,       1.841305664,     -0.3384668809,      0.0874160781
       1901,             19.01,      -8.924325204,      -9.665323666,      -10.17532276,                 0,       1.833196214,     -0.2684574974,     0.08734773159
       1902,             19.02,      -8.916387103,      -9.659820452,      -10.16713212,                 0,       1.825412891,     -0.1959446545,     0.08731171125
       1903,             19.03,      -8.908880066,       -9.65446065,      -10.16039753,                 0,       1.818219669,     -0.1215052718,     0.08730927703
       1904,             19.04,      -8.901919069,      -9.649382436,      -10.15503824,                 0,       1.811881334,    -0.04575375635,     0.08734167582
       1905,             19.05,      -8.895480521,      -9.644506938,      -10.15104882,                 0,       1.806612001,     0.03066502813,     0.08740857711
       1906,             19.06,      -8.889386328,      -9.639642817,       -10.1483418,                 0,       1.802577539,      0.1070834703,     0.08750732952
       1907,             19.07,      -8.895140559,      -9.649808859,      -10.15211081,                 0,       1.800560472,      0.1828419463,     0.08763399845
       1908,             19.08,      -8.892602838,      -9.646097435,      -10.15426026,                 0,        1.79985335,      0.2571450256,     0.08778355231
       1909,             19.09,       -8.89568411,      -9.647981598,      -10.15952462,                 0,       1.800806819,      0.3293874634,     0.08795029128
       1910,              19.1,       -8.89862595,      -9.649595941,      -10.16555432,                 0,       1.803279736,      0.3987980976,     0.08812806312
       1911,             19.11,      -8.899733493,      -9.648727764,      -10.17147487,                 0,       1.806969565,      0.4646924606,     0.08831041721
       1912,             19.12,      -8.900634052,      -9.647530595,      -10.17815726,                 0,       1.811801148,      0.5264167178,      0.0884908576
       1913,             19.13,      -8.914553983,      -9.658194791,      -10.19284824,                 0,       1.818623466,       0.583476032,     0.08866311185
       1914,             19.14,      -8.921042036,      -9.659749824,      -10.20540848,                 0,       1.826204433,      0.6351099173,     0.08882115109
       1915,             19.15,      -8.932235229,      -9.665733587,      -10.21973052,                 0,        1.83437327,      0.6808817921,     0.08895947965
       1916,             19.16,      -8.943198592,      -9.671764475,      -10.23391089,                 0,       1.842802571,      0.7203303207,     0.08907331035
       1917,             19.17,       -8.95316171,      -9.676873738,      -10.24742581,                 0,       1.851196175,      0.7531141474,     0.08915880987
       1918,             19.18,      -8.962308286,       -9.68137773,      -10.25978003,                 0,       1.859263877,      0.7789550029,     0.08921313248
       1919,             19.19,      -8.970423939,      -9.685320805,      -10.27044861,                 0,       1.866734964,       0.797645639,     0.08923447448
       1920,              19.2,      -8.977177132,      -9.688592216,      -10.27959756,                 0,       1.873360764,      0.8090724452,     0.08922216501
       1921,             19.21,      -8.982431696,       -9.69118026,      -10.28721802,                 0,        1.87892746,      0.8131993088,     0.08917667283
       1922,             19.22,      -8.986003754,      -9.693036124,      -10.29201543,                 0,       1.883261235,      0.8100679336,     0.08909953213
       1923,             19.23,      -8.987628964,      -9.694069165,      -10.29218975,                 0,       1.886235476,      0.7997758845,      0.0889933329
       1924,             19.24,       -8.98733084,      -9.694200294,      -10.28742517,                 0,       1.887760279,      0.7824936689,      0.0888616958
       1925,             19.25,       -8.98538052,      -9.693455996,       -10.2799919,                 0,       1.887784147,      0.7584394103,     0.08870916146
       1926,             19.26,      -8.982139301,      -9.692050956,      -10.27258492,                 0,        1.88630597,      0.7278838126,     0.08854118954
       1927,             19.27,      -8.978068538,       -9.69029431,      -10.26629125,                 0,       1.883385009,      0.6911329221,     0.08836385597
       1928,             19.28,      -8.973494372,      -9.688275824,      -10.26003864,                 0,       1.879127948,      0.6485191587,      0.0881835146
       1929,             19.29,      -8.968258709,      -9.685712229,      -10.25252515,                 0,       1.873693029,      0.6004200158,     0.08800652622
       1930,              19.3,      -8.962132597,      -9.682276883,      -10.24350682,                 0,       1.867259773,      0.5472340617,     0.08783905696
       1931,             19.31,       -8.95525523,      -9.678117339,      -10.23391793,                 0,       1.860029598,      0.4893814916,     0.08768688216
       1932,             19.32,      -8.948108484,      -9.673608584,      -10.22464414,                 0,       1.852228102,      0.4273127048,     0.08755514283
       1933,             19.33,      -8.940945982,      -9.668962155,      -10.21599534,                 0,       1.844110349,      0.3615066481,      0.0874481975
       1934,             19.34,      -8.933862915,      -9.664203474,      -10.20812016,                 0,       1.835949258,      0.2924735831,     0.08736951531
       1935,             19.35,      -8.927033192,      -9.659471741,      -10.20107603,                 0,       1.828024247,      0.2207498366,     0.08732230929
       1936,             19.36,      -8.920394756,       -9.65468603,      -10.19461188,                 0,       1.820604425,      0.1468987804,     0.08730840423
       1937,             19.37,      -8.914057178,      -9.649995369,      -10.18861033,                 0,       1.813949932,     0.07152328039,      0.0873287422
       1938,             19.38,      -8.908414072,       -9.64557032,      -10.18348915,                 0,       1.808307659,   -0.004741043884,     0.08738409801
       1939,             19.39,       -8.90282219,      -9.640775855,      -10.17908432,                 0,       1.803842668,    -0.08123393535,     0.08747240313
       1940,              19.4,      -8.906656375,      -9.645369119,      -10.18118202,                 0,       1.801126822,     -0.1572859816,     0.08759008311
       1941,             19.41,      -8.907164603,      -9.644683309,       -10.1838668,                 0,        1.79999143,     -0.2321621901,     0.08773243937
       1942,             19.42,      -8.908432103,      -9.643669898,      -10.18815267,                 0,       1.800309737,      -0.305178599,     0.08789395602
       1943,             19.43,      -8.914426973,      -9.647697797,      -10.19658221,                 0,       1.802348895,     -0.3756425642,     0.08806863189
       1944,             19.44,      -8.916296196,      -9.646779666,      -10.20414467,                 0,       1.805648625,     -0.4428029386,     0.08825008398
       1945,             19.45,      -8.918511885,      -9.646399777,      -10.21285731,                 0,       1.810085604,     -0.5060189836,     0.08843180115
       1946,             19.46,      -8.929755306,      -9.657231515,      -10.22867954,                 0,       1.816242124,     -0.5647275491,     0.08860742223
       1947,             19.47,      -8.939493445,      -9.662782385,      -10.24623036,                 0,       1.823607898,     -0.6182634215,      0.0887708101
       1948,             19.48,       -8.95051593,      -9.668223187,      -10.26448664,                 0,       1.831618865,     -0.6660856804,     0.08891626573
       1949,             19.49,      -8.963093744,      -9.675449564,       -10.2835585,                 0,       1.839990113,     -0.7077331677,     0.08903874366
       1950,              19.5,       -8.97465044,      -9.682098748,      -10.30197371,                 0,       1.848423718,     -0.7428220858,     0.08913407872
       1951,             19.51,      -8.985099538,      -9.688113909,      -10.31949396,                 0,        1.85662756,     -0.7710525174,     0.08919908581
       1952,             19.52,      -8.994173866,      -9.693558538,      -10.33513601,                 0,       1.864321798,     -0.7921887483,     0.08923159549
       1953,             19.53,      -9.001351848,      -9.698317893,      -10.34697845,                 0,       1.871252838,     -0.8060891577,       0.089230548
       1954,             19.54,      -9.006284214,      -9.702218674,      -10.35280027,                 0,        1.87718639,     -0.8126862142,      0.0891960285
       1955,             19.55,      -9.008709501,      -9.705068254,      -10.35113963,                 0,       1.881941197,      -0.811998462,     0.08912921726
       1956,             19.56,      -9.008555879,      -9.706670883,       -10.3425968,                 0,       1.885372368,     -0.8041036092,     0.08903236307
       1957,             19.57,      -9.006175662,      -9.707215508,       -10.3298703,                 0,       1.887382602,     -0.7891518642,     0.08890875354
       1958,             19.58,      -9.001847367,      -9.706702958,        -10.315036,                 0,       1.887910743,     -0.7673507108,     0.08876263442
       1959,             19.59,      -8.996018196,      -9.705233328,      -10.29883214,                 0,       1.886940758,     -0.7389531919,     0.08859917534
       1960,              19.6,      -8.989166588,      -9.702855344,      -10.28165067,                 0,       1.884505399,     -0.7042550909,     0.08842426763
       1961,             19.61,      -8.981661583,      -9.699611603,      -10.26431321,                 0,       1.880690847,     -0.6635812156,     0.08824420012
       1962,             19.62,      -8.973571085,        -9.6955464,      -10.24773296,                 0,       1.875636698,     -0.6172912755,     0.08806535355
       1963,             19.63,      -8.965100834,      -9.690902509,      -10.23236889,                 0,       1.869519736,     -0.5657754115,     0.08789398451
       1964,             19.64,      -8.956312688,       -9.68578263,       -10.2180133,                 0,       1.862535729,     -0.5094437268,     0.08773602378
       1965,             19.65,      -8.947495941,      -9.680426118,      -10.20471122,                 0,       1.854905255,     -0.4487408981,     0.08759685466
       1966,             19.66,      -8.938734921,      -9.674891132,      -10.19254741,                 0,       1.846869999,     -0.3841358564,     0.08748111061
       1967,             19.67,       -8.93014948,      -9.669258622,      -10.18178101,                 0,       1.838697208,     -0.3161270729,     0.08739257259
       1968,             19.68,      -8.921968083,      -9.663710934,      -10.17257501,                 0,       1.830662681,      -0.245242973,     0.08733446893
       1969,             19.69,      -8.914178226,      -9.658253841,      -10.16487052,                 0,       1.823041298,     -0.1720380419,      0.0873092338
       1970,              19.7,      -8.906804422,      -9.652944301,      -10.15857673,                 0,       1.816093527,    -0.09710132234,     0.08731768454
       1971,             19.71,      -8.900121355,      -9.648054034,      -10.15368056,                 0,        1.81008433,    -0.02105842619,     0.08736137703
       1972,             19.72,      -8.893712516,      -9.643081475,       -10.1500667,                 0,       1.805195139,     0.05543767927,     0.08743895165
       1973,             19.73,      -8.892530691,      -9.646404664,       -10.1498162,                 0,       1.801797266,      0.1317205826,     0.08754724027
       1974,             19.74,       -8.89450865,      -9.648868132,      -10.15279141,                 0,       1.800215443,      0.2070908443,     0.08768191319
       1975,             19.75,      -8.892529731,      -9.645691002,      -10.15533786,                 0,       1.799957613,      0.2808012677,     0.08783767793
       1976,             19.76,      -8.897329026,      -9.649472177,       -10.1616257,                 0,       1.801504507,       0.352222695,     0.08800868697
       1977,             19.77,      -8.898715767,      -9.649021126,      -10.16728697,                 0,       1.804372991,       0.420561605,     0.08818866159
       1978,             19.78,      -8.900128869,      -9.648494626,      -10.17360965,                 0,       1.808437335,      0.4851818744,     0.08837110486
       1979,             19.79,      -8.905233518,      -9.650264071,      -10.18279881,                 0,       1.813910404,      0.5454594485,     0.08854956731
       1980,              19.8,      -8.916889119,       -9.65901476,      -10.19697102,                 0,       1.821035073,      0.6008292076,     0.08871784411
       1981,             19.81,      -8.924572555,      -9.661602585,       -10.2100217,                 0,       1.828833397,       0.650618961,     0.08887005864
       1982,             19.82,      -8.935858303,      -9.667746741,      -10.22439733,                 0,       1.837119838,      0.6943890623,     0.08900092755
       1983,             19.83,      -8.946516284,       -9.67349171,      -10.23840549,                 0,       1.845569578,      0.7317154978,     0.08910595434
       1984,             19.84,      -8.956228769,      -9.678406867,      -10.25162903,                 0,        1.85388873,      0.7622800925,     0.08918161708
       1985,             19.85,      -8.965062864,      -9.682712002,      -10.26353461,                 0,       1.861791503,      0.7858231729,     0.08922539572
       1986,             19.86,      -8.972790891,      -9.686461615,      -10.27380538,                 0,       1.869015628,      0.8021715561,     0.08923584782
       1987,             19.87,      -8.979066972,       -9.68951116,      -10.28244515,                 0,       1.875319774,      0.8112337102,      0.0892126728
       1988,             19.88,      -8.983769342,       -9.69185331,      -10.28905572,                 0,       1.880505698,      0.8130029627,     0.08915669142
       1989,             19.89,      -8.986707808,      -9.693417024,      -10.29229585,                 0,       1.884411412,      0.8075376064,     0.08906978328
       1990,              19.9,      -8.987708901,      -9.694171875,      -10.29089714,                 0,       1.886923331,       0.794959498,     0.08895487713
       1991,             19.91,      -8.986879326,      -9.694042769,      -10.28526531,                 0,       1.887963061,      0.7754565406,     0.08881590992
       1992,             19.92,      -8.984515572,      -9.693097374,      -10.27777768,                 0,       1.887496846,      0.7492628767,     0.08865774115
       1993,             19.93,      -8.980989357,      -9.691571428,      -10.27063283,                 0,       1.885542737,      0.7166641738,     0.08848605344
       1994,             19.94,      -8.976724086,      -9.689722053,      -10.26429696,                 0,       1.882176675,       0.677974358,     0.08830704008
       1995,             19.95,      -8.971927926,      -9.687529745,      -10.25761317,                 0,       1.877519822,      0.6335386202,     0.08812707832
       1996,             19.96,       -8.96643008,      -9.684714729,      -10.24960999,                 0,        1.87173969,      0.5837452648,     0.08795249014
       1997,             19.97,      -8.960033234,        -9.6810182,        -10.240363,                 0,       1.865022035,      0.5289971717,     0.08778934073
       1998,             19.98,      -8.953075653,      -9.676764789,      -10.23088489,                 0,       1.857579421,      0.4697259423,     0.08764323378
       1999,             19.99,      -8.945933573,      -9.672210178,      -10.22183871,                 0,       1.849645615,      0.4063898612,     0.08751906341
       2000,                20,      -8.938803258,      -9.667541813,      -10.21346644,                 0,       1.841484015,      0.3394777576,     0.08742091169
       2001,             20.01,      -8.931802334,      -9.662794093,      -10.20585863,                 0,        1.83336863,      0.2695098864,     0.08735203408
       2002,             20.02,      -8.925031725,      -9.658050564,      -10.19900265,                 0,       1.825578779,       0.197030611,      0.0873154534
       2003,             20.03,      -8.918485915,      -9.653265204,      -10.19268145,                 0,       1.818377422,      0.1226149377,      0.0873124501
       2004,             20.04,      -8.912394112,      -9.648721611,      -10.18692425,                 0,        1.81202877,     0.04687787291,     0.08734425829
       2005,             20.05,      -8.906707178,      -9.644116171,      -10.18199765,                 0,        1.80674775,    -0.02953687389,      0.0874105942
       2006,             20.06,      -8.901315052,      -9.639398749,      -10.17795231,                 0,       1.802699665,      -0.105961814,      0.0875088299
       2007,             20.07,      -8.908149001,      -9.646888473,      -10.18243251,                 0,       1.800639254,     -0.1817296323,      0.0876350502
       2008,             20.08,      -8.906419889,      -9.643285093,      -10.18452446,                 0,       1.799936311,     -0.2560648705,     0.08778423011
       2009,             20.09,      -8.910806686,       -9.64538975,      -10.19097366,                 0,       1.800851097,     -0.3283456317,     0.08795067671
       2010,              20.1,      -8.915053204,      -9.647391187,      -10.19892942,                 0,       1.803309401,     -0.3978106493,     0.08812824105
       2011,             20.11,      -8.917208899,      -9.646811487,      -10.20696273,                 0,       1.806994673,     -0.4637710404,     0.08831047254
       2012,             20.12,      -8.919359789,      -9.646222214,      -10.21603986,                 0,       1.811809779,      -0.525570559,     0.08849087492
       2013,             20.13,      -8.934328342,      -9.661080131,      -10.23499542,                 0,       1.818569047,         -0.582703,     0.08866317866
       2014,             20.14,      -8.941832091,      -9.663402076,      -10.25156124,                 0,       1.826170564,     -0.6344290151,     0.08882133898
       2015,             20.15,      -8.954623618,      -9.670480048,      -10.27058426,                 0,       1.834332443,     -0.6803028991,     0.08895985254
       2016,             20.16,      -8.966943602,      -9.677669248,      -10.28953986,                 0,       1.842757168,     -0.7198616622,     0.08907392194
       2017,             20.17,      -8.978085847,      -9.684051798,      -10.30765518,                 0,       1.851147842,     -0.7527581113,     0.08915970115
       2018,             20.18,       -8.98815829,      -9.689887916,      -10.32468195,                 0,       1.859216049,      -0.778711946,     0.08921433173
       2019,             20.19,      -8.996674008,       -9.69513995,       -10.3393343,                 0,       1.866690508,      -0.797514046,     0.08923599572
       2020,              20.2,      -9.003132848,      -9.699629949,      -10.34955761,                 0,       1.873321845,     -0.8090498049,     0.08922400542
       2021,             20.21,      -9.007276402,      -9.703223285,       -10.3531483,                 0,        1.87889106,     -0.8132799652,      0.0891788146
       2022,             20.22,      -9.008897712,      -9.705696641,      -10.34901861,                 0,       1.883228951,      -0.810243845,     0.08910194695
       2023,             20.23,      -9.008008855,       -9.70695704,      -10.33871853,                 0,       1.886207397,     -0.8000397465,     0.08899598527
       2024,             20.24,      -9.004951865,      -9.707141035,      -10.32512646,                 0,       1.887742111,      -0.782841457,     0.08886454287
       2025,             20.25,      -9.000071469,      -9.706293989,      -10.30990129,                 0,       1.887785349,     -0.7588701017,     0.08871214865
       2026,             20.26,      -8.993886392,      -9.704565687,      -10.29335305,                 0,       1.886333587,     -0.7283945747,     0.08854425071
       2027,             20.27,      -8.986810298,      -9.701916371,      -10.27599964,                 0,       1.883438406,     -0.6917210545,     0.08836691796
       2028,             20.28,      -8.979139326,      -9.698405057,      -10.25879658,                 0,       1.879201563,     -0.6491823486,     0.08818650455
       2029,             20.29,      -8.970919334,      -9.694128956,      -10.24261917,                 0,       1.873781932,     -0.6011523897,     0.08800937494
       2030,              20.3,      -8.962348824,      -9.689330597,      -10.22763418,                 0,       1.867361126,      -0.548026395,     0.08784169939
       2031,             20.31,      -8.953542842,      -9.684134576,      -10.21361261,                 0,       1.860143351,      -0.490225041,     0.08768925781
       2032,             20.32,      -8.944743414,       -9.67871417,      -10.20065416,                 0,       1.852352937,     -0.4282014724,     0.08755719943
       2033,             20.33,      -8.936024064,      -9.673144748,      -10.18889867,                 0,       1.844242524,     -0.3624340723,     0.08744989292
       2034,             20.34,      -8.927549197,      -9.667516886,      -10.17862021,                 0,       1.836082878,     -0.2934317297,     0.08737081881
       2035,             20.35,      -8.919514522,      -9.662012658,      -10.16992173,                 0,       1.828152443,     -0.2217303574,     0.08732319007
       2036,             20.36,      -8.911883041,       -9.65661603,      -10.16270886,                 0,       1.820720954,     -0.1478946973,     0.08730885599
       2037,             20.37,      -8.904626681,      -9.651332329,      -10.15681947,                 0,       1.814049239,    -0.07252647988,     0.08732874578
       2038,             20.38,      -8.898179305,      -9.646578235,      -10.15241998,                 0,       1.808386288,    0.003738953505,     0.08738367841
       2039,             20.39,      -8.891892683,      -9.641615667,      -10.14924389,                 0,       1.803897506,     0.08024046697,     0.08747160946
       2040,              20.4,      -8.894111516,      -9.648421149,      -10.15100544,                 0,       1.801162786,      0.1563152618,     0.08758897627
       2041,             20.41,      -8.893626564,      -9.647580058,      -10.15347321,                 0,        1.79999786,      0.2312181729,     0.08773109498
       2042,             20.42,      -8.893651367,      -9.646247709,      -10.15709211,                 0,       1.800287044,      0.3042663426,     0.08789246097
       2043,             20.43,       -8.89822379,      -9.649917049,      -10.16357443,                 0,       1.802319687,      0.3747729163,     0.08806707806
       2044,             20.44,      -8.899114196,      -9.648782974,      -10.16922358,                 0,       1.805585152,      0.4419775577,     0.08824856963
       2045,             20.45,      -8.900356168,      -9.648129479,      -10.17573761,                 0,       1.810002862,      0.5052457835,     0.08843042265
       2046,             20.46,       -8.91003932,      -9.654447382,      -10.18767242,                 0,        1.81615584,      0.5640190589,     0.08860626451
       2047,             20.47,       -8.91881983,      -9.659299915,      -10.20097185,                 0,       1.823511278,      0.6176273053,     0.08876995976
       2048,             20.48,      -8.928269046,      -9.663596703,      -10.21468637,                 0,       1.831504832,      0.6655189716,     0.08891580312
       2049,             20.49,      -8.939400394,      -9.669695701,      -10.22899101,                 0,       1.839876613,      0.7072390203,     0.08903873654
       2050,              20.5,      -8.949732828,      -9.675134643,      -10.24279181,                 0,       1.848316263,      0.7424040508,     0.08913457928
       2051,             20.51,      -8.959188246,       -9.67985629,      -10.25564292,                 0,       1.856530837,      0.7707160944,     0.08920013131
       2052,             20.52,      -8.967692114,      -9.683980234,      -10.26701165,                 0,       1.864240864,      0.7919391003,      0.0892332073
       2053,             20.53,      -8.974962508,      -9.687502542,      -10.27677931,                 0,       1.871191181,      0.8059302106,     0.08923273165
       2054,             20.54,      -8.980769814,      -9.690341132,      -10.28491118,                 0,       1.877152317,      0.8126219565,     0.08919877289
       2055,             20.55,      -8.984946099,      -9.692460583,       -10.2905899,                 0,       1.881938191,      0.8120342448,     0.08913249366
       2056,             20.56,      -8.987223656,      -9.693733755,      -10.29230457,                 0,       1.885402502,      0.8042433392,     0.08903612258
       2057,             20.57,      -8.987614822,      -9.694204048,      -10.28931635,                 0,       1.887443621,      0.7893950226,     0.08891292827
       2058,             20.58,      -8.986260233,      -9.693801307,      -10.28285125,                 0,        1.88799515,       0.767691852,     0.08876714232
       2059,             20.59,      -8.983489777,      -9.692652717,       -10.2753961,                 0,       1.887040259,      0.7393856809,     0.08860392326
       2060,              20.6,      -8.979699143,      -9.691016183,      -10.26863189,                 0,       1.884617093,      0.7047729165,     0.08842915611
       2061,             20.61,      -8.975292473,      -9.689093525,      -10.26229116,                 0,       1.880815888,      0.6641767465,     0.08824912609
       2062,             20.62,      -8.970268406,      -9.686721068,      -10.25517481,                 0,       1.875775536,      0.6179579769,     0.08807021277
       2063,             20.63,      -8.964495972,      -9.683631228,      -10.24666919,                 0,       1.869669772,      0.5665100553,     0.08789867659
       2064,             20.64,      -8.957849493,      -9.679693755,      -10.23724648,                 0,       1.862691418,      0.5102433298,     0.08774045725
       2065,             20.65,      -8.950822567,      -9.675340927,      -10.22789382,                 0,       1.855061263,      0.4495996511,     0.08760095053
       2066,             20.66,       -8.94368114,      -9.670755746,       -10.2190579,                 0,       1.847023076,      0.3850464393,     0.08748480322
       2067,             20.67,      -8.936586635,      -9.666057191,       -10.2109436,                 0,        1.83884589,      0.3170825218,     0.08739581075
       2068,             20.68,      -8.929680416,      -9.661327221,      -10.20361152,                 0,       1.830805585,      0.2462367124,     0.08733720375
       2069,             20.69,      -8.922964397,      -9.656557333,      -10.19693585,                 0,       1.823178023,      0.1730619135,     0.08731144126
       2070,              20.7,      -8.916508011,      -9.651769656,       -10.1907573,                 0,       1.816222351,     0.09814641184,     0.08731936011
       2071,             20.71,      -8.910669717,      -9.647375059,      -10.18529737,                 0,        1.81020364,      0.0221157801,     0.08736250517
       2072,             20.72,      -8.904975655,      -9.642621201,       -10.1805882,                 0,       1.805303638,    -0.05437832416,     0.08743955953
       2073,             20.73,      -8.904549833,      -9.643134027,      -10.17972257,                 0,       1.801873441,     -0.1306655974,     0.08754737624
       2074,             20.74,      -8.907870046,      -9.646090576,       -10.1831864,                 0,        1.80027509,     -0.2060515539,     0.08768164616
       2075,             20.75,      -8.906597527,       -9.64282693,      -10.18571514,                 0,       1.800014576,     -0.2797924208,     0.08783707932
       2076,             20.76,      -8.912993313,      -9.647067502,      -10.19380753,                 0,       1.801520707,     -0.3512514954,     0.08800783555
       2077,             20.77,      -8.915466363,      -9.646907468,      -10.20128268,                 0,       1.804388633,     -0.4196451955,     0.08818763643
       2078,             20.78,      -8.917951768,      -9.646685837,       -10.2097749,                 0,       1.808444555,     -0.4843301336,     0.08836998599
       2079,             20.79,      -8.923944264,       -9.65216007,      -10.22168764,                 0,       1.813889685,     -0.5446774574,     0.08854843709
       2080,              20.8,       -8.93704867,      -9.662170179,      -10.24046439,                 0,       1.820971569,     -0.6001197552,     0.08871678185
       2081,             20.81,      -8.945916977,      -9.665634824,      -10.25775354,                 0,       1.828785593,     -0.6499996752,     0.08886913011
       2082,             20.82,      -8.958729606,      -9.672878083,      -10.27689565,                 0,       1.837064867,     -0.6938683274,     0.08900019152
       2083,             20.83,      -8.970700261,      -9.679820871,      -10.29563843,                 0,       1.845510914,     -0.7313001161,      0.0891054583
       2084,             20.84,        -8.9815176,      -9.686029579,       -10.3135398,                 0,       1.853828235,     -0.7619713886,     0.08918139664
       2085,             20.85,      -8.991124957,      -9.691670947,      -10.32998046,                 0,       1.861731677,     -0.7856209727,     0.08922547422
       2086,             20.86,       -8.99903388,      -9.696703921,      -10.34334079,                 0,       1.868959345,      -0.802074159,     0.08923623434
       2087,             20.87,      -9.004764402,      -9.700908765,      -10.35145569,                 0,       1.875266754,     -0.8112379596,     0.08921336138
       2088,             20.88,      -9.008064654,      -9.704140127,      -10.35252302,                 0,       1.880454626,     -0.8131022012,       0.089157664
       2089,             20.89,      -9.008835128,      -9.706204905,      -10.34622608,                 0,       1.884363334,     -0.8077241027,     0.08907101251
       2090,              20.9,      -9.007222481,      -9.707134576,      -10.33466828,                 0,       1.886880459,     -0.7952271138,     0.08895632774
       2091,             20.91,      -9.003561732,      -9.707004705,      -10.32038491,                 0,       1.887932256,     -0.7758028849,     0.08881753925
       2092,             20.92,      -8.998201252,      -9.705841388,      -10.30462184,                 0,       1.887487154,      -0.749687294,     0.08865949538
       2093,             20.93,      -8.991689216,      -9.703804742,      -10.28773429,                 0,       1.885558442,     -0.7171636766,     0.08848786851
       2094,             20.94,      -8.984397676,      -9.700872078,      -10.27036678,                 0,        1.88221562,     -0.6785470521,      0.0883088467
       2095,             20.95,      -8.976536554,      -9.697102231,      -10.25343568,                 0,       1.877576347,     -0.6341815921,     0.08812880872
       2096,             20.96,      -8.968197067,      -9.692647467,       -10.2376359,                 0,       1.871810188,     -0.5844519599,     0.08795407998
       2097,             20.97,      -8.959530295,      -9.687698964,      -10.22295713,                 0,       1.865105037,     -0.5297587407,     0.08779072931
       2098,             20.98,      -8.950720422,      -9.682430404,      -10.20927795,                 0,        1.85767472,     -0.4705348501,     0.08764436589
       2099,             20.99,      -8.941962368,      -9.676960529,      -10.19672835,                 0,       1.849750834,     -0.4072404543,     0.08751989127
       2100,                21,      -8.933307896,      -9.671365517,      -10.18544809,                 0,       1.841594704,     -0.3403637045,     0.08742139732
       2101,             21.01,      -8.924977554,      -9.665776218,      -10.17567797,                 0,       1.833479109,     -0.2704233334,     0.08735213903
       2102,             21.02,      -8.917058601,      -9.660292514,      -10.16745075,                 0,       1.825682248,     -0.1979639945,     0.08731516133
       2103,             21.03,      -8.909564588,      -9.654946153,      -10.16067791,                 0,       1.818468251,     -0.1235617591,     0.08731176159
       2104,             21.04,      -8.902581336,      -9.649851393,       -10.1552722,                 0,       1.812101851,    -0.04783007424,     0.08734315986
       2105,             21.05,      -8.896143481,      -9.644985498,      -10.15124971,                 0,       1.806800165,     0.02858671525,     0.08740911376
       2106,             21.06,      -8.890047267,      -9.640121615,      -10.14851172,                 0,       1.802728972,      0.1050215155,     0.08750701798
       2107,             21.07,       -8.89508617,      -9.649737103,      -10.15203648,                 0,       1.800656095,      0.1808146228,      0.0876329657
       2108,             21.08,      -8.892660485,      -9.646202337,      -10.15417279,                 0,       1.799913228,      0.2551736996,      0.0877819507
       2109,             21.09,      -8.895492066,      -9.647816591,      -10.15928987,                 0,       1.800815266,      0.3274874205,      0.0879482863
       2110,              21.1,      -8.898551361,       -9.64957978,      -10.16535594,                 0,       1.803254815,      0.3969914037,     0.08812583054
       2111,             21.11,      -8.899678495,      -9.648728402,      -10.17127141,                 0,       1.806912912,      0.4629951378,     0.08830813657
       2112,             21.12,      -8.900585378,      -9.647555738,       -10.1779109,                 0,       1.811703468,      0.5248445907,     0.08848870425
       2113,             21.13,      -8.914232491,      -9.657956777,      -10.19242607,                 0,        1.81848638,      0.5820450476,     0.08866125314
       2114,             21.14,      -8.920786136,      -9.659621705,      -10.20497258,                 0,        1.82605011,      0.6338359134,     0.08881974247
       2115,             21.15,      -8.931876655,      -9.665511063,      -10.21926818,                 0,       1.834207568,      0.6797760771,     0.08895865886
       2116,             21.16,      -8.942849397,      -9.671553248,       -10.2334783,                 0,       1.842634258,      0.7194031056,     0.08907319211
       2117,             21.17,      -8.952843006,      -9.676690714,      -10.24703994,                 0,       1.851033031,      0.7523727793,     0.08915948216
