"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,        1293,     -0.5276662927,        2.64922765,       2.741086133
          0,           0,        1294,      -0.527666294,       2.649205049,       2.741063536
          0,           0,        1295,     -0.5276662947,       2.649195458,       2.741053947
          0,           0,        1296,     -0.5276662921,       2.649235365,       2.741093846
          0,           0,        1297,     -0.5276662883,       2.649289259,        2.74114773
          0,           0,        1298,     -0.5276662881,       2.649298444,       2.741156914
          0,           0,        1299,     -0.5276662926,       2.649235404,       2.741093886
          0,           0,        1300,     -0.5276662902,       2.649264507,       2.741122983
          0,           0,        1301,     -0.5276662929,       2.649227331,       2.741085815
          0,           0,        1302,     -0.5276662934,       2.649216605,       2.741075091
          0,           0,        1303,      -0.527666286,       2.649318985,       2.741177451
          0,           0,        1304,     -0.5276662938,       2.649210414,       2.741068901
          0,           0,        1305,     -0.5276662923,       2.649231697,        2.74109018
          0,           0,        1306,     -0.5276662937,        2.64920625,       2.741064737
          0,           0,        1307,      -0.527666295,       2.649190036,       2.741048527
          0,           0,        1308,     -0.5276662934,       2.649209679,       2.741068165
          0,           0,        1309,     -0.5276662945,       2.649196394,       2.741054883
          0,           0,        1310,     -0.5276662997,       2.649122543,       2.740981046
          0,           0,        1311,     -0.5276662936,       2.649208845,       2.741067332
          0,           0,        1312,     -0.5276662929,       2.649211885,       2.741070371
          0,           0,        1313,     -0.5276662979,        2.64913787,       2.740996371
          0,           0,        1314,      -0.527666298,        2.64913652,        2.74099502
          0,           0,        1315,     -0.5276662954,       2.649174819,       2.741033312
          0,           0,        1316,     -0.5276662949,        2.64918856,        2.74104705
          0,           0,        1317,     -0.5276662972,       2.649156112,       2.741014609
          0,           0,        1318,     -0.5276662935,       2.649207808,       2.741066295
          0,           0,        1319,     -0.5276662974,       2.649153862,       2.741012359
          0,           0,        1320,     -0.5276662965,       2.649163939,       2.741022434
          0,           0,        1321,     -0.5276662972,        2.64915165,       2.741010148
          0,           0,        1322,     -0.5276662955,        2.64917377,       2.741032263
          0,           0,        1323,     -0.5276662976,       2.649143792,       2.741002291
          0,           0,        1324,     -0.5276662961,       2.649165854,       2.741024349
          0,           0,        1325,     -0.5276662962,       2.649165673,       2.741024167
          0,           0,        1326,     -0.5276662945,       2.649191256,       2.741049746
          0,           0,        1327,     -0.5276662946,       2.649188131,       2.741046621
          0,           0,        1328,      -0.527666297,       2.649156653,       2.741015149
          0,           0,        1329,     -0.5276662954,       2.649177686,       2.741036178
          0,           0,        1330,     -0.5276662922,       2.649225077,       2.741083561
          0,           0,        1331,     -0.5276662924,       2.649225811,       2.741084295
          0,           0,        1332,     -0.5276662972,       2.649156326,       2.741014823
          0,           0,        1333,     -0.5276662978,       2.649145362,       2.741003861
          0,           0,        1334,     -0.5276662923,       2.649224535,       2.741083019
          0,           0,        1335,     -0.5276662948,       2.649185828,        2.74104432
          0,           0,        1336,     -0.5276662988,       2.649129869,       2.740988371
          0,           0,        1337,     -0.5276662967,       2.649158642,       2.741017139
          0,           0,        1338,     -0.5276662955,       2.649174938,       2.741033431
          0,           0,        1339,     -0.5276662962,       2.649167181,       2.741025676
          0,           0,        1340,     -0.5276662963,       2.649165613,       2.741024108
          0,           0,        1341,     -0.5276662918,       2.649228738,       2.741087221
          0,           0,        1342,     -0.5276662978,       2.649146205,       2.741004704
          0,           0,        1343,     -0.5276662941,       2.649194865,       2.741053354
          0,           0,        1344,     -0.5276662947,       2.649186765,       2.741045256
          0,           0,        1345,      -0.527666295,       2.649186072,       2.741044563
          0,           0,        1346,     -0.5276662981,       2.649139429,       2.740997929
          0,           0,        1347,     -0.5276662957,       2.649172863,       2.741031357
          0,           0,        1348,     -0.5276662947,       2.649191155,       2.741049646
          0,           0,        1349,     -0.5276662929,       2.649220775,        2.74107926
          0,           0,        1350,     -0.5276662936,       2.649213535,       2.741072022
          0,           0,        1351,     -0.5276662911,       2.649249214,       2.741107694
          0,           0,        1352,     -0.5276662941,       2.649206995,       2.741065482
          0,           0,        1353,      -0.527666292,       2.649239011,       2.741097492
          0,           0,        1354,      -0.527666291,       2.649255035,       2.741113513
          0,           0,        1355,     -0.5276662894,       2.649284696,       2.741143169
          0,           0,        1356,     -0.5276662905,       2.649267051,       2.741125527
          0,           0,        1357,     -0.5276662892,       2.649287247,       2.741145719
          0,           0,        1358,     -0.5276662903,       2.649273447,       2.741131922
          0,           0,        1359,     -0.5276662914,       2.649248777,       2.741107256
          0,           0,        1360,     -0.5276662904,        2.64926388,       2.741122356
          0,           0,        1361,     -0.5276662887,       2.649288617,       2.741147089
          0,           0,        1362,     -0.5276662925,       2.649235612,       2.741094094
          0,           0,        1363,      -0.527666295,       2.649197342,       2.741055831
          0,           0,        1364,     -0.5276662961,       2.649172366,       2.741030859
          0,           0,        1365,     -0.5276662967,       2.649167063,       2.741025557
          0,           0,        1366,     -0.5276662953,       2.649185994,       2.741044485
          0,           0,        1367,     -0.5276662939,       2.649206689,       2.741065176
          0,           0,        1368,     -0.5276662932,       2.649216989,       2.741075474
          0,           0,        1369,     -0.5276662912,        2.64924672,         2.7411052
          0,           0,        1370,     -0.5276662971,       2.649162816,       2.741021312
          0,           0,        1371,     -0.5276662956,       2.649184493,       2.741042984
          0,           0,        1372,     -0.5276662946,       2.649196752,       2.741055242
          0,           0,        1373,      -0.527666295,       2.649191432,       2.741049922
          0,           0,        1374,     -0.5276662919,       2.649236461,       2.741094942
          0,           0,        1375,     -0.5276662932,        2.64921891,       2.741077395
          0,           0,        1376,      -0.527666291,       2.649251165,       2.741109644
          0,           0,        1377,     -0.5276662936,       2.649211003,       2.741069489
          0,           0,        1378,     -0.5276662949,       2.649190261,       2.741048752
          0,           0,        1379,      -0.527666297,       2.649157975,       2.741016471
          0,           0,        1380,      -0.527666298,         2.6491479,       2.741006399
          0,           0,        1381,     -0.5276662962,         2.6491769,       2.741035393
          0,           0,        1382,     -0.5276662957,       2.649181055,       2.741039547
          0,           0,        1383,     -0.5276662941,         2.6492019,       2.741060388
          0,           0,        1384,     -0.5276662956,       2.649178641,       2.741037134
          0,           0,        1385,     -0.5276662996,       2.649115889,       2.740974393
          0,           0,        1386,     -0.5276662994,       2.649120783,       2.740979286
          0,           0,        1387,      -0.527666298,       2.649137528,       2.740996028
          0,           0,        1388,     -0.5276662993,          2.649119,       2.740977503
          0,           0,        1389,      -0.527666295,       2.649175105,       2.741033598
          0,           0,        1390,     -0.5276663016,       2.649088844,       2.740947353
          0,           0,        1391,     -0.5276662986,       2.649130672,       2.740989173
          0,           0,        1392,     -0.5276662994,       2.649117875,       2.740976379
          0,           0,        1393,     -0.5276662977,       2.649140587,       2.740999087
          0,           0,        1394,     -0.5276663016,       2.649082725,       2.740941235
          0,           0,        1395,     -0.5276663013,       2.649087622,       2.740946132
          0,           0,        1396,     -0.5276662963,       2.649157446,       2.741015942
          0,           0,        1397,     -0.5276663002,       2.649103789,       2.740962296
          0,           0,        1398,      -0.527666296,       2.649163546,       2.741022041
          0,           0,        1399,     -0.5276662982,       2.649133169,        2.74099167
          0,           0,        1400,     -0.5276662966,       2.649159079,       2.741017575
          0,           0,        1401,     -0.5276662974,       2.649147364,       2.741005862
          0,           0,        1402,     -0.5276663029,       2.649071046,       2.740929559
          0,           0,        1403,     -0.5276662994,        2.64911736,       2.740975862
          0,           0,        1404,     -0.5276662968,       2.649157391,       2.741015886
          0,           0,        1405,     -0.5276662959,       2.649170178,       2.741028672
          0,           0,        1406,      -0.527666295,        2.64918296,       2.741041451
          0,           0,        1407,     -0.5276662981,       2.649137655,       2.740996155
          0,           0,        1408,        -0.5276663,        2.64911442,       2.740972924
          0,           0,        1409,      -0.527666297,       2.649158973,       2.741017469
          0,           0,        1410,     -0.5276663004,       2.649111322,       2.740969827
          0,           0,        1411,     -0.5276662949,       2.649189842,       2.741048332
          0,           0,        1412,     -0.5276662918,       2.649233682,       2.741092163
          0,           0,        1413,     -0.5276662943,       2.649196282,       2.741054771
          0,           0,        1414,     -0.5276662977,       2.649146543,       2.741005041
          0,           0,        1415,      -0.527666296,       2.649171286,        2.74102978
          0,           0,        1416,      -0.527666296,       2.649175787,        2.74103428
          0,           0,        1417,     -0.5276662936,       2.649208504,       2.741066991
          0,           0,        1418,     -0.5276662957,       2.649179603,       2.741038095
          0,           0,        1419,     -0.5276662943,       2.649198753,       2.741057242
          0,           0,        1420,     -0.5276662971,       2.649159185,       2.741017681
          0,           0,        1421,     -0.5276662941,       2.649202622,        2.74106111
          0,           0,        1422,     -0.5276662942,       2.649198793,       2.741057282
          0,           0,        1423,     -0.5276662952,       2.649185887,       2.741044378
          0,           0,        1424,     -0.5276662958,       2.649179736,       2.741038228
          0,           0,        1425,     -0.5276662921,       2.649230309,       2.741088791
          0,           0,        1426,      -0.527666296,       2.649175075,       2.741033568
          0,           0,        1427,      -0.527666295,       2.649187037,       2.741045528
          0,           0,        1428,     -0.5276662959,       2.649176466,       2.741034959
          0,           0,        1429,     -0.5276662941,       2.649200887,       2.741059375
          0,           0,        1430,     -0.5276662938,       2.649201021,       2.741059509
          0,           0,        1431,     -0.5276662951,        2.64918218,       2.741040672
          0,           0,        1432,     -0.5276662985,       2.649139786,       2.740998286
          0,           0,        1433,     -0.5276662937,       2.649205518,       2.741064005
          0,           0,        1434,      -0.527666297,       2.649157396,       2.741015893
          0,           0,        1435,     -0.5276662941,       2.649202178,       2.741060666
          0,           0,        1436,     -0.5276662914,       2.649240197,       2.741098678
          0,           0,        1437,     -0.5276662939,        2.64920615,       2.741064637
          0,           0,        1438,     -0.5276662933,       2.649211534,        2.74107002
          0,           0,        1439,     -0.5276662957,       2.649178057,        2.74103655
          0,           0,        1440,      -0.527666292,       2.649227048,       2.741085531
          0,           0,        1441,     -0.5276662967,       2.649162096,       2.741020592
          0,           0,        1442,     -0.5276662935,        2.64921064,       2.741069126
          0,           0,        1443,     -0.5276662979,       2.649148751,       2.741007249
          0,           0,        1444,     -0.5276662956,       2.649179035,       2.741037528
          0,           0,        1445,     -0.5276662958,       2.649172812,       2.741031305
          0,           0,        1446,     -0.5276662987,       2.649130105,       2.740988606
          0,           0,        1447,     -0.5276662958,       2.649169697,       2.741028191
          0,           0,        1448,     -0.5276662975,       2.649147764,       2.741006262
          0,           0,        1449,     -0.5276662948,       2.649186302,       2.741044793
          0,           0,        1450,     -0.5276662952,        2.64918302,       2.741041512
          0,           0,        1451,     -0.5276662969,       2.649158964,        2.74101746
          0,           0,        1452,     -0.5276663005,        2.64910692,       2.740965426
          0,           0,        1453,     -0.5276662953,       2.649184831,       2.741043322
          0,           0,        1454,     -0.5276662961,       2.649171094,       2.741029588
          0,           0,        1455,     -0.5276662987,       2.649134827,       2.740993327
          0,           0,        1456,     -0.5276662976,       2.649151745,       2.741010243
          0,           0,        1457,     -0.5276662961,       2.649172821,       2.741031315
          0,           0,        1458,     -0.5276662927,       2.649223697,       2.741082181
          0,           0,        1459,     -0.5276662949,       2.649192331,        2.74105082
          0,           0,        1460,     -0.5276662893,       2.649273979,       2.741132454
          0,           0,        1461,     -0.5276662915,       2.649243776,       2.741102256
          0,           0,        1462,      -0.527666297,       2.649158088,       2.741016585
          0,           0,        1463,     -0.5276662933,       2.649205799,       2.741064286
          0,           0,        1464,     -0.5276662956,       2.649173369,       2.741031862
          0,           0,        1465,     -0.5276662978,       2.649143158,       2.741001658
          0,           0,        1466,     -0.5276662973,       2.649156277,       2.741014774
          0,           0,        1467,     -0.5276662994,       2.649123843,       2.740982345
          0,           0,        1468,     -0.5276662985,       2.649137296,       2.740995797
          0,           0,        1469,     -0.5276662971,       2.649154924,       2.741013422
          0,           0,        1470,     -0.5276663024,       2.649082329,       2.740940839
          0,           0,        1471,     -0.5276662952,       2.649177563,       2.741036056
          0,           0,        1472,     -0.5276662962,        2.64916372,       2.741022215
          0,           0,        1473,      -0.527666291,       2.649236284,       2.741094766
          0,           0,        1474,     -0.5276662953,       2.649177892,       2.741036384
          0,           0,        1475,     -0.5276662971,       2.649151646,       2.741010143
          0,           0,        1476,     -0.5276662964,       2.649161478,       2.741019974
          0,           0,        1477,     -0.5276662966,       2.649159853,       2.741018349
          0,           0,        1478,     -0.5276662989,       2.649129936,       2.740988438
          0,           0,        1479,     -0.5276662947,       2.649188576,       2.741047066
          0,           0,        1480,     -0.5276662902,       2.649254847,       2.741113325
          0,           0,        1481,     -0.5276662965,       2.649163671,       2.741022166
          0,           0,        1482,     -0.5276662939,       2.649204558,       2.741063046
          0,           0,        1483,     -0.5276662954,       2.649178451,       2.741036943
          0,           0,        1484,     -0.5276662978,       2.649145505,       2.741004004
          0,           0,        1485,     -0.5276662951,       2.649180449,       2.741038941
          0,           0,        1486,     -0.5276662954,       2.649179028,        2.74103752
          0,           0,        1487,     -0.5276662964,       2.649161882,       2.741020378
          0,           0,        1488,     -0.5276662938,       2.649199695,       2.741058183
          0,           0,        1489,     -0.5276662903,       2.649248636,       2.741107115
          0,           0,        1490,     -0.5276662969,         2.6491517,       2.741010197
          0,           0,        1491,     -0.5276663003,       2.649102807,       2.740961314
          0,           0,        1492,     -0.5276662959,       2.649165709,       2.741024204
          0,           0,        1493,     -0.5276662969,       2.649151844,       2.741010341
          0,           0,        1494,     -0.5276662974,       2.649145142,       2.741003641
          0,           0,        1495,     -0.5276662958,       2.649169671,       2.741028165
          0,           0,        1496,     -0.5276662968,       2.649158889,       2.741017385
          0,           0,        1497,     -0.5276662926,       2.649215287,       2.741073772
          0,           0,        1498,      -0.527666298,       2.649141001,         2.7409995
          0,           0,        1499,     -0.5276662952,       2.649181326,       2.741039818
          0,           0,        1500,     -0.5276662947,       2.649192136,       2.741050625
          0,           0,        1501,     -0.5276662933,       2.649216803,       2.741075288
          0,           0,        1502,     -0.5276662888,       2.649279147,        2.74113762
          0,           0,        1503,     -0.5276662919,       2.649239728,       2.741098208
          0,           0,        1504,     -0.5276662934,       2.649213826,       2.741072311
          0,           0,        1505,     -0.5276662928,       2.649228054,       2.741086537
          0,           0,        1506,     -0.5276662973,       2.649163751,       2.741022246
          0,           0,        1507,     -0.5276662955,        2.64919028,        2.74104877
          0,           0,        1508,     -0.5276662922,       2.649232917,       2.741091399
          0,           0,        1509,     -0.5276662934,       2.649213547,       2.741072032
          0,           0,        1510,     -0.5276662951,       2.649191807,       2.741050296
          0,           0,        1511,     -0.5276662894,       2.649269677,       2.741128152
          0,           0,        1512,     -0.5276662955,       2.649185174,       2.741043665
          0,           0,        1513,     -0.5276662968,       2.649168079,       2.741026574
          0,           0,        1514,     -0.5276662988,       2.649139135,       2.740997635
          0,           0,        1515,     -0.5276662934,        2.64921544,       2.741073925
          0,           0,        1516,     -0.5276662867,       2.649309732,         2.7411682
          0,           0,        1517,     -0.5276662953,        2.64918637,       2.741044861
          0,           0,        1518,     -0.5276662959,       2.649174793,       2.741033286
          0,           0,        1519,     -0.5276662934,       2.649209098,       2.741067584
          0,           0,        1520,     -0.5276662986,       2.649130805,       2.740989307
          0,           0,        1521,     -0.5276662945,       2.649188727,       2.741047217
          0,           0,        1522,      -0.527666291,       2.649235875,       2.741094356
          0,           0,        1523,     -0.5276662977,       2.649146048,       2.741004546
          0,           0,        1524,     -0.5276662976,       2.649150433,        2.74100893
          0,           0,        1525,     -0.5276663006,       2.649105322,       2.740963828
          0,           0,        1526,     -0.5276662964,       2.649164751,       2.741023245
          0,           0,        1527,     -0.5276662996,       2.649121501,       2.740980004
          0,           0,        1528,     -0.5276662971,       2.649156585,       2.741015081
          0,           0,        1529,     -0.5276662961,       2.649168503,       2.741026997
          0,           0,        1530,     -0.5276662973,       2.649148578,       2.741007076
          0,           0,        1531,     -0.5276662981,       2.649140761,        2.74099926
          0,           0,        1532,     -0.5276662959,        2.64917169,       2.741030184
          0,           0,        1533,     -0.5276662965,        2.64916474,       2.741023235
          0,           0,        1534,     -0.5276662964,       2.649164166,       2.741022661
          0,           0,        1535,      -0.527666298,       2.649140941,        2.74099944
          0,           0,        1536,      -0.527666297,       2.649159051,       2.741017547
          0,           0,        1537,     -0.5276662974,       2.649157787,       2.741016284
          0,           0,        1538,     -0.5276662938,       2.649211735,       2.741070221
          0,           0,        1539,     -0.5276662988,       2.649141018,       2.740999518
          0,           0,        1540,     -0.5276662969,       2.649165987,       2.741024482
          0,           0,        1541,     -0.5276662967,       2.649165177,       2.741023673
          0,           0,        1542,     -0.5276662937,       2.649206298,       2.741064785
          0,           0,        1543,     -0.5276662962,       2.649170917,       2.741029411
          0,           0,        1544,     -0.5276662946,       2.649194398,       2.741052888
          0,           0,        1545,      -0.527666298,       2.649147681,        2.74100618
          0,           0,        1546,     -0.5276662943,       2.649201229,       2.741059717
          0,           0,        1547,     -0.5276662947,        2.64919284,        2.74105133
          0,           0,        1548,     -0.5276662947,       2.649193305,       2.741051795
          0,           0,        1549,     -0.5276662969,       2.649160551,       2.741019047
          0,           0,        1550,     -0.5276662969,       2.649156182,       2.741014679
          0,           0,        1551,     -0.5276662993,       2.649121201,       2.740979704
          0,           0,        1552,     -0.5276662998,       2.649115474,       2.740973978
          0,           0,        1553,     -0.5276662932,       2.649209021,       2.741067508
          0,           0,        1554,     -0.5276662936,       2.649207874,       2.741066361
          0,           0,        1555,     -0.5276662927,       2.649222881,       2.741081365
          0,           0,        1556,     -0.5276662955,         2.6491874,       2.741045891
          0,           0,        1557,     -0.5276662914,       2.649244921,       2.741103401
          0,           0,        1558,     -0.5276662931,       2.649224029,       2.741082513
          0,           0,        1559,     -0.5276662932,       2.649219801,       2.741078286
          0,           0,        1560,     -0.5276662947,       2.649200092,       2.741058581
          0,           0,        1561,     -0.5276662949,       2.649193665,       2.741052155
          0,           0,        1562,     -0.5276662905,       2.649256262,        2.74111474
          0,           0,        1563,     -0.5276662928,       2.649221168,       2.741079652
          0,           0,        1564,     -0.5276662918,       2.649233874,       2.741092356
          0,           0,        1565,     -0.5276662989,       2.649135124,       2.740993625
          0,           0,        1566,       -0.52766629,       2.649258618,       2.741117095
          0,           0,        1567,     -0.5276662971,       2.649158189,       2.741016685
          0,           0,        1568,     -0.5276662928,       2.649222107,       2.741080591
          0,           0,        1569,     -0.5276662943,       2.649195905,       2.741054394
          0,           0,        1570,     -0.5276662976,       2.649149571,       2.741008069
          0,           0,        1571,     -0.5276662961,       2.649171226,        2.74102972
          0,           0,        1572,     -0.5276662966,       2.649166236,       2.741024731
          0,           0,        1573,     -0.5276662993,        2.64912434,       2.740982843
          0,           0,        1574,     -0.5276662943,        2.64919688,       2.741055369
          0,           0,        1575,     -0.5276662957,       2.649179731,       2.741038223
          0,           0,        1576,      -0.527666301,       2.649106109,       2.740964616
          0,           0,        1577,     -0.5276662936,       2.649212252,       2.741070738
          0,           0,        1578,     -0.5276662967,       2.649168149,       2.741026643
          0,           0,        1579,     -0.5276662949,       2.649192541,       2.741051031
          0,           0,        1580,     -0.5276662937,       2.649208053,        2.74106654
          0,           0,        1581,      -0.527666288,       2.649287239,       2.741145711
          0,           0,        1582,     -0.5276662974,       2.649155251,       2.741013748
          0,           0,        1583,     -0.5276662905,       2.649257916,       2.741116394
          0,           0,        1584,     -0.5276662938,       2.649213488,       2.741071974
          0,           0,        1585,     -0.5276662945,       2.649203929,       2.741062416
          0,           0,        1586,     -0.5276662921,       2.649235244,       2.741093726
          0,           0,        1587,     -0.5276662927,       2.649229466,       2.741087949
          0,           0,        1588,     -0.5276662942,       2.649204774,       2.741063261
          0,           0,        1589,     -0.5276662922,       2.649232535,       2.741091017
          0,           0,        1590,     -0.5276662917,       2.649240723,       2.741099204
          0,           0,        1591,     -0.5276662902,       2.649264448,       2.741122923
          0,           0,        1592,     -0.5276662925,       2.649230543,       2.741089025
          0,           0,        1593,     -0.5276662844,       2.649350047,       2.741208506
          0,           0,        1594,     -0.5276662908,       2.649260142,       2.741118618
          0,           0,        1595,     -0.5276662869,       2.649316402,       2.741174868
          0,           0,        1596,      -0.527666291,       2.649250954,       2.741109432
          0,           0,        1597,      -0.527666291,       2.649254712,        2.74111319
          0,           0,        1598,     -0.5276662949,       2.649198397,       2.741056885
          0,           0,        1599,     -0.5276662904,       2.649264892,       2.741123368
          0,           0,        1600,     -0.5276662912,        2.64925238,       2.741110858
          0,           0,        1601,     -0.5276662925,       2.649232769,       2.741091251
          0,           0,        1602,     -0.5276662908,       2.649256986,       2.741115464
          0,           0,        1603,     -0.5276662947,         2.6492014,       2.741059888
          0,           0,        1604,     -0.5276662927,       2.649234513,       2.741092995
          0,           0,        1605,     -0.5276662971,       2.649168227,       2.741026721
          0,           0,        1606,     -0.5276662954,       2.649187586,       2.741046077
          0,           0,        1607,     -0.5276662944,       2.649203826,       2.741062313
          0,           0,        1608,     -0.5276662937,       2.649213463,       2.741071949
          0,           0,        1609,     -0.5276662933,       2.649215471,       2.741073957
          0,           0,        1610,     -0.5276662954,       2.649184919,       2.741043411
          0,           0,        1611,     -0.5276662989,       2.649135086,       2.740993587
          0,           0,        1612,     -0.5276662948,       2.649189484,       2.741047974
          0,           0,        1613,     -0.5276662982,       2.649142598,       2.741001097
          0,           0,        1614,     -0.5276662968,       2.649164346,       2.741022841
          0,           0,        1615,     -0.5276662951,       2.649186339,        2.74104483
          0,           0,        1616,     -0.5276662968,       2.649162725,        2.74102122
          0,           0,        1617,     -0.5276662979,        2.64914682,       2.741005319
          0,           0,        1618,      -0.527666296,       2.649172186,        2.74103068
          0,           0,        1619,     -0.5276662974,       2.649150066,       2.741008564
          0,           0,        1620,     -0.5276662981,       2.649139173,       2.740997673
